num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_return_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/num_env_steps_sampled,env_runners/episode_return_min,env_runners/episode_duration_sec_mean,env_runners/num_episodes,env_runners/episode_len_mean,env_runners/episode_len_max,env_runners/episode_len_min,env_runners/num_episodes_lifetime,env_runners/episode_return_max,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/num_module_steps_sampled/human,env_runners/num_module_steps_sampled/ai,env_runners/module_episode_returns_mean/ai,env_runners/module_episode_returns_mean/human,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/agent_steps/ai,env_runners/agent_steps/human,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_module_steps_sampled_lifetime/human,env_runners/agent_episode_returns_mean/human,env_runners/agent_episode_returns_mean/ai,env_runners/num_agent_steps_sampled/ai,env_runners/num_agent_steps_sampled/human,learners/ai/mean_kl_loss,learners/ai/module_train_batch_size_mean,learners/ai/vf_loss_unclipped,learners/ai/weights_seq_no,learners/ai/vf_explained_var,learners/ai/default_optimizer_learning_rate,learners/ai/vf_loss,learners/ai/entropy,learners/ai/policy_loss,learners/ai/num_trainable_parameters,learners/ai/num_module_steps_trained_lifetime,learners/ai/gradients_default_optimizer_global_norm,learners/ai/num_non_trainable_parameters,learners/ai/curr_entropy_coeff,learners/ai/total_loss,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/num_module_steps_trained,learners/ai/curr_kl_coeff,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_module_steps_trained,learners/human/curr_entropy_coeff 
1,1680000,False,420,f0d76_00000,2025-06-01_17-06-21,1748786781,4.810091733932495,1973.771443605423,18376,Cerebro,127.0.0.1,1973.771443605423,420,4.666079575635174,1.353393426502271e-05,4.665781086901922,0.9703510048153966,3.6816627052906554,0.01091355794601694,-91.0,1680000,4000,-260.0,0.06459836299763992,52,80.0,80,80,21000,-60.0,4,0,0,26.150000000000006,66.26666666666667,0.0,0.0,4000,4000,-45.5,-45.5,1680000,1680000,80.0,80.0,1680000,1680000,-45.5,-45.5,4000,4000,0.0014172396622598171,4052.0,127.2559585571289,420.0,0.13553500175476074,0.0005,6.398564338684082,1.4958031177520752,-0.06011686474084854,152070.0,1701840,0.909996747970581,0.0,0.2,0.2805789113044739,0.0,4052,0.0,152070.0,1701840,4000,1680000,0.0,0.21279763225360382,4052,0.2
1,1684000,False,421,f0d76_00000,2025-06-01_17-06-25,1748786785,4.401299238204956,1978.172742843628,18376,Cerebro,127.0.0.1,1978.172742843628,421,4.663313521879088,1.352459471764543e-05,4.663015044032642,0.9695908677676083,3.6797086302377258,0.01086351936602319,-90.4,1684000,4000,-160.0,0.06705127299646847,48,80.0,80,80,21048,-60.0,4,0,0,20.860000000000003,66.26,0.0,0.0,4000,4000,-45.2,-45.2,1684000,1684000,80.0,80.0,1684000,1684000,-45.2,-45.2,4000,4000,0.0017589811468496919,4052.0,120.3190689086914,421.0,0.29631853103637695,0.0005,7.5399169921875,1.4938613176345825,-0.08430888503789902,152070.0,1705892,0.9346175789833069,0.0,0.2,0.37091055512428284,0.0,4052,0.0,152070.0,1705892,4000,1684000,0.0,0.21280119744811207,4052,0.2
1,1688000,False,422,f0d76_00000,2025-06-01_17-06-31,1748786791,5.079221248626709,1983.2519640922546,18376,Cerebro,127.0.0.1,1983.2519640922546,422,4.667331777660435,1.3511348535283948e-05,4.667032968592815,0.9689874990899154,3.6843376799354304,0.010845082172324633,-90.2,1688000,4000,-260.0,0.06656656999606639,52,80.0,80,80,21100,-60.0,4,0,0,28.55714285714286,65.97142857142856,0.0,0.0,4000,4000,-45.1,-45.1,1688000,1688000,80.0,80.0,1688000,1688000,-45.1,-45.1,4000,4000,0.0018746412824839354,4052.0,77.60690307617188,422.0,0.462918221950531,0.0005,7.826162815093994,1.4979668855667114,0.11426464468240738,152070.0,1709944,0.8994022607803345,0.0,0.2,0.5972875952720642,0.0,4052,0.0,152070.0,1709944,4000,1688000,0.0,0.21281813023550808,4052,0.2
1,1692000,False,423,f0d76_00000,2025-06-01_17-06-35,1748786795,4.602485418319702,1987.8544495105743,18376,Cerebro,127.0.0.1,1987.8544495105743,423,4.666588743883599,1.3496234799517093e-05,4.666290159906572,0.9701809740988018,3.6824526351360274,0.010795593350786078,-90.6,1692000,4000,-260.0,0.07324034200166352,48,80.0,80,80,21148,-80.0,4,0,0,28.5,63.120000000000005,0.0,0.0,4000,4000,-45.3,-45.3,1692000,1692000,80.0,80.0,1692000,1692000,-45.3,-45.3,4000,4000,0.0014133504591882229,4052.0,48.77734375,423.0,0.6548957228660583,0.0005,6.132593631744385,1.502245545387268,0.09214111417531967,152070.0,1713996,1.0970182418823242,0.0,0.2,0.4049513638019562,0.0,4052,0.0,152070.0,1713996,4000,1692000,0.0,0.21283309864741193,4052,0.2
1,1696000,False,424,f0d76_00000,2025-06-01_17-06-40,1748786800,4.560998201370239,1992.4154477119446,18376,Cerebro,127.0.0.1,1992.4154477119446,424,4.665409230445083,1.358827243378209e-05,4.665109907307402,0.9693882653579858,3.6820851427842802,0.010761246417815762,-100.8,1696000,4000,-240.0,0.07310905400139746,52,80.0,80,80,21200,-80.0,4,0,0,22.066666666666666,63.06666666666667,0.0,0.0,4000,4000,-50.4,-50.4,1696000,1696000,80.0,80.0,1696000,1696000,-50.4,-50.4,4000,4000,0.0013186055002734065,4052.0,102.64617156982422,424.0,0.3243359923362732,0.0005,7.89052152633667,1.5166871547698975,-0.17661069333553314,152070.0,1718048,0.7649267315864563,0.0,0.2,0.30910396575927734,0.0,4052,0.0,152070.0,1718048,4000,1696000,0.0,0.21284523517805465,4052,0.2
1,1700000,False,425,f0d76_00000,2025-06-01_17-06-44,1748786804,4.47402811050415,1996.8894758224487,18376,Cerebro,127.0.0.1,1996.8894758224487,425,4.66336268614069,1.3567390003034396e-05,4.663062801234674,0.9685811727040754,3.6808560243563293,0.01073883595339225,-102.6,1700000,4000,-260.0,0.06601766199688427,48,80.0,80,80,21248,-60.0,4,0,0,22.95,63.0,0.0,0.0,4000,4000,-51.3,-51.3,1700000,1700000,80.0,80.0,1700000,1700000,-51.3,-51.3,4000,4000,0.0017605434404686093,4052.0,158.17684936523438,425.0,0.18703031539916992,0.0005,6.619512557983398,1.5189419984817505,-0.045875631272792816,152070.0,1722100,0.7537848353385925,0.0,0.2,0.31228724122047424,0.0,4052,0.0,152070.0,1722100,4000,1700000,0.0,0.21285604018822363,4052,0.2
1,1704000,False,426,f0d76_00000,2025-06-01_17-06-49,1748786809,5.055364370346069,2001.9448401927948,18376,Cerebro,127.0.0.1,2001.9448401927948,426,4.667187144278984,1.3580716073410346e-05,4.666887138222136,0.9709056459768858,3.682402314112653,0.010693187594241323,-94.4,1704000,4000,-260.0,0.07052301099989564,52,80.0,80,80,21300,-20.0,4,0,0,27.533333333333335,63.5,0.0,0.0,4000,4000,-47.2,-47.2,1704000,1704000,80.0,80.0,1704000,1704000,-47.2,-47.2,4000,4000,0.0015535778366029263,4052.0,81.95032501220703,426.0,0.43272459506988525,0.0005,6.578640460968018,1.4721986055374146,0.019301246851682663,152070.0,1726152,1.1841137409210205,0.0,0.2,0.3827255368232727,0.0,4052,0.0,152070.0,1726152,4000,1704000,0.0,0.21286442065466887,4052,0.2
1,1708000,False,427,f0d76_00000,2025-06-01_17-06-54,1748786814,4.565093755722046,2006.5099339485168,18376,Cerebro,127.0.0.1,2006.5099339485168,427,4.666070889836403,1.3561908639418748e-05,4.665771049840082,0.9702846915170675,3.6819563889719493,0.010643175718068798,-90.0,1708000,4000,-220.0,0.07099774700298439,48,80.0,80,80,21348,-20.0,4,0,0,21.666666666666668,63.51666666666667,0.0,0.0,4000,4000,-45.0,-45.0,1708000,1708000,80.0,80.0,1708000,1708000,-45.0,-45.0,4000,4000,0.0013818334555253386,4052.0,85.87340545654297,427.0,0.4689815640449524,0.0005,7.165074825286865,1.4724081754684448,-0.2750217318534851,152070.0,1730204,0.8357075452804565,0.0,0.2,0.14700408279895782,0.0,4052,0.0,152070.0,1730204,4000,1708000,0.0,0.2128689508577692,4052,0.2
1,1712000,False,428,f0d76_00000,2025-06-01_17-06-59,1748786819,4.603506326675415,2011.1134402751923,18376,Cerebro,127.0.0.1,2011.1134402751923,428,4.665349013938294,1.354128926453808e-05,4.665049111341329,0.9706756186017304,3.680872033082635,0.010611066961041636,-89.4,1712000,4000,-200.0,0.06517541999812237,52,80.0,80,80,21400,-60.0,4,0,0,24.520000000000003,63.5,0.0,0.0,4000,4000,-44.7,-44.7,1712000,1712000,80.0,80.0,1712000,1712000,-44.7,-44.7,4000,4000,0.0017252793768420815,4052.0,111.0374526977539,428.0,0.26970142126083374,0.0005,8.030957221984863,1.482930064201355,0.37411513924598694,152070.0,1734256,0.9053829312324524,0.0,0.2,0.8806247115135193,0.0,4052,0.0,152070.0,1734256,4000,1712000,0.0,0.21287011708474188,4052,0.2
1,1716000,False,429,f0d76_00000,2025-06-01_17-07-03,1748786823,4.6605119705200195,2015.7739522457123,18376,Cerebro,127.0.0.1,2015.7739522457123,429,4.66520313079886,1.3555876349913486e-05,4.664903484227932,0.9699985284154096,3.68145089375203,0.010566708291323513,-93.4,1716000,4000,-240.0,0.06521841499954462,48,80.0,80,80,21448,-60.0,4,0,0,24.0,63.5,0.0,0.0,4000,4000,-46.7,-46.7,1716000,1716000,80.0,80.0,1716000,1716000,-46.7,-46.7,4000,4000,0.0014247193466871977,4052.0,154.68714904785156,429.0,0.3061622381210327,0.0005,7.268813133239746,1.4743670225143433,-0.015039494261145592,152070.0,1738308,0.6929020881652832,0.0,0.2,0.4169684052467346,0.0,4052,0.0,152070.0,1738308,4000,1716000,0.0,0.2128671456720863,4052,0.2
1,1720000,False,430,f0d76_00000,2025-06-01_17-07-08,1748786828,4.464115142822266,2020.2380673885345,18376,Cerebro,127.0.0.1,2020.2380673885345,430,4.663057935491235,1.3531317849546506e-05,4.662758644385698,0.9689716711309012,3.6803775728150483,0.010524176208938115,-94.4,1720000,4000,-240.0,0.06460602100065443,52,80.0,80,80,21500,-80.0,4,0,0,18.683333333333334,63.5,0.0,0.0,4000,4000,-47.2,-47.2,1720000,1720000,80.0,80.0,1720000,1720000,-47.2,-47.2,4000,4000,0.0016888375394046307,4052.0,120.11559295654297,430.0,0.3261135220527649,0.0005,7.087955474853516,1.4677492380142212,0.0021652840077877045,152070.0,1742360,0.8332729935646057,0.0,0.2,0.41741102933883667,0.0,4052,0.0,152070.0,1742360,4000,1720000,0.0,0.21287686461597594,4052,0.2
1,1724000,False,431,f0d76_00000,2025-06-01_17-07-13,1748786833,4.724767446517944,2024.9628348350525,18376,Cerebro,127.0.0.1,2024.9628348350525,431,4.6635684371361865,1.3518004435866013e-05,4.663269195941996,0.9689708134194629,3.6809317620868716,0.01048277644693925,-93.4,1724000,4000,-220.0,0.06664450899697841,48,80.0,80,80,21548,-60.0,4,0,0,22.483333333333334,63.5,0.0,0.0,4000,4000,-46.7,-46.7,1724000,1724000,80.0,80.0,1724000,1724000,-46.7,-46.7,4000,4000,0.0013886415399610996,4052.0,72.42025756835938,431.0,0.30360954999923706,0.0005,6.7628068923950195,1.4661413431167603,-0.03567454218864441,152070.0,1746412,0.8899037837982178,0.0,0.2,0.34737786650657654,0.0,4052,0.0,152070.0,1746412,4000,1724000,0.0,0.2128837602264225,4052,0.2
1,1728000,False,432,f0d76_00000,2025-06-01_17-07-18,1748786838,4.7467570304870605,2029.7095918655396,18376,Cerebro,127.0.0.1,2029.7095918655396,432,4.6643118287648955,1.3503824730784441e-05,4.664012869982965,0.9699304772851662,3.680767633465831,0.010433650682860597,-89.2,1728000,4000,-180.0,0.0755217539955629,52,80.0,80,80,21600,-20.0,4,0,0,21.816666666666666,63.33333333333334,0.0,0.0,4000,4000,-44.6,-44.6,1728000,1728000,80.0,80.0,1728000,1728000,-44.6,-44.6,4000,4000,0.0016990570584312081,4052.0,90.5307388305664,432.0,0.22874051332473755,0.0005,7.524864196777344,1.5062494277954102,-0.04164474830031395,152070.0,1750464,0.7681986689567566,0.0,0.2,0.4095917344093323,0.0,4052,0.0,152070.0,1750464,4000,1728000,0.0,0.21290298186820164,4052,0.2
1,1732000,False,433,f0d76_00000,2025-06-01_17-07-22,1748786842,4.584825277328491,2034.294417142868,18376,Cerebro,127.0.0.1,2034.294417142868,433,4.663407691477278,1.3485786792295712e-05,4.663109138283282,0.9691552525118751,3.680676285130774,0.010397855176396338,-88.2,1732000,4000,-180.0,0.07267624199739657,48,80.0,80,80,21648,-20.0,4,0,0,25.650000000000002,63.050000000000004,0.0,0.0,4000,4000,-44.1,-44.1,1732000,1732000,80.0,80.0,1732000,1732000,-44.1,-44.1,4000,4000,0.0019003467168658972,4052.0,117.74008178710938,433.0,0.1624186635017395,0.0005,7.161690711975098,1.503535509109497,-0.06819871813058853,152070.0,1754516,0.9851452708244324,0.0,0.2,0.3472631871700287,0.0,4052,0.0,152070.0,1754516,4000,1732000,0.0,0.21291774653112291,4052,0.2
1,1736000,False,434,f0d76_00000,2025-06-01_17-07-27,1748786847,4.492785215377808,2038.7872023582458,18376,Cerebro,127.0.0.1,2038.7872023582458,434,4.661583232562214,1.3475928712031209e-05,4.661284612900202,0.9685449399868431,3.679483323279175,0.010368847625063479,-92.0,1736000,4000,-180.0,0.06607104999944567,52,80.0,80,80,21700,-40.0,4,0,0,21.183333333333334,63.050000000000004,0.0,0.0,4000,4000,-46.0,-46.0,1736000,1736000,80.0,80.0,1736000,1736000,-46.0,-46.0,4000,4000,0.0018734658369794488,4052.0,139.68753051757812,434.0,0.3164554834365845,0.0005,7.036268711090088,1.5120477676391602,0.29680711030960083,152070.0,1758568,0.632357120513916,0.0,0.2,0.6980244517326355,0.0,4052,0.0,152070.0,1758568,4000,1736000,0.0,0.21292910638260107,4052,0.2
1,1740000,False,435,f0d76_00000,2025-06-01_17-07-31,1748786851,4.770556688308716,2043.5577590465546,18376,Cerebro,127.0.0.1,2043.5577590465546,435,4.662572166236887,1.3445169634741598e-05,4.662273809771134,0.9672152885870952,3.6786997910460544,0.013472848148640795,-91.4,1740000,4000,-260.0,0.06404745000007096,48,80.0,80,80,21748,-60.0,4,0,0,29.98,63.05999999999999,0.0,0.0,4000,4000,-45.7,-45.7,1740000,1740000,80.0,80.0,1740000,1740000,-45.7,-45.7,4000,4000,0.0013793839607387781,4052.0,84.87509155273438,435.0,0.4704854488372803,0.0005,6.126149654388428,1.5076351165771484,0.238742396235466,152070.0,1762620,0.7528719902038574,0.0,0.2,0.5498303174972534,0.0,4052,0.0,152070.0,1762620,4000,1740000,0.0,0.21293555119240004,4052,0.2
1,1744000,False,436,f0d76_00000,2025-06-01_17-07-36,1748786856,4.765183687210083,2048.3229427337646,18376,Cerebro,127.0.0.1,2048.3229427337646,436,4.663490003574415,1.3429717680365674e-05,4.663191702673724,0.9685661627011253,3.678332734135652,0.013404803666766382,-88.0,1744000,4000,-260.0,0.06448313300148584,52,80.0,80,80,21800,-60.0,4,0,0,25.183333333333337,63.050000000000004,0.0,0.0,4000,4000,-44.0,-44.0,1744000,1744000,80.0,80.0,1744000,1744000,-44.0,-44.0,4000,4000,0.001823536236770451,4052.0,98.5880126953125,436.0,0.010743200778961182,0.0005,6.793706893920898,1.515871286392212,0.07487908005714417,152070.0,1766672,0.9438373446464539,0.0,0.2,0.4510754942893982,0.0,4052,0.0,152070.0,1766672,4000,1744000,0.0,0.21293781131536427,4052,0.2
1,1748000,False,437,f0d76_00000,2025-06-01_17-07-41,1748786861,4.342609405517578,2052.665552139282,18376,Cerebro,127.0.0.1,2052.665552139282,437,4.660191577538333,1.3448420504426283e-05,4.659892994646817,0.9675630600739765,3.6761078237939393,0.013333540630289789,-90.6,1748000,4000,-180.0,0.06578631199954543,48,80.0,80,80,21848,-60.0,4,0,0,19.016666666666666,63.1,0.0,0.0,4000,4000,-45.3,-45.3,1748000,1748000,80.0,80.0,1748000,1748000,-45.3,-45.3,4000,4000,0.0014298821333795786,4052.0,85.63531494140625,437.0,0.44589298963546753,0.0005,6.64351224899292,1.5178048610687256,0.16763857007026672,152070.0,1770724,1.652322769165039,0.0,0.2,0.528428852558136,0.0,4052,0.0,152070.0,1770724,4000,1748000,0.0,0.21293729314075027,4052,0.2
1,1752000,False,438,f0d76_00000,2025-06-01_17-07-46,1748786866,4.920264720916748,2057.585816860199,18376,Cerebro,127.0.0.1,2057.585816860199,438,4.662691761762968,1.3442936117498447e-05,4.662393451700662,0.9681982744728584,3.6780458565561687,0.013262320224314941,-97.4,1752000,4000,-260.0,0.06484928800084162,52,80.0,80,80,21900,-60.0,4,0,0,24.46666666666667,63.26666666666666,0.0,0.0,4000,4000,-48.7,-48.7,1752000,1752000,80.0,80.0,1752000,1752000,-48.7,-48.7,4000,4000,0.0018383079441264272,4052.0,126.79010772705078,438.0,0.43790799379348755,0.0005,7.560163974761963,1.5017971992492676,0.05952155962586403,152070.0,1774776,0.8694106936454773,0.0,0.2,0.5151785016059875,0.0,4052,0.0,152070.0,1774776,4000,1752000,0.0,0.21293260856850169,4052,0.2
1,1756000,False,439,f0d76_00000,2025-06-01_17-07-50,1748786870,4.361377716064453,2061.9471945762634,18376,Cerebro,127.0.0.1,2061.9471945762634,439,4.6595736581452805,1.3434506551596408e-05,4.65927517618344,0.967568876728302,3.6756248169907093,0.013192625022187581,-96.4,1756000,4000,-260.0,0.06617499200277961,48,80.0,80,80,21948,-40.0,4,0,0,19.583333333333332,63.616666666666674,0.0,0.0,4000,4000,-48.2,-48.2,1756000,1756000,80.0,80.0,1756000,1756000,-48.2,-48.2,4000,4000,0.0014840754447504878,4052.0,92.5506362915039,439.0,0.43689340353012085,0.0005,6.937827110290527,1.490356206893921,0.03200598806142807,152070.0,1778828,0.7748923301696777,0.0,0.2,0.4277174174785614,0.0,4052,0.0,152070.0,1778828,4000,1756000,0.0,0.21292359794838325,4052,0.2
1,1760000,False,440,f0d76_00000,2025-06-01_17-07-55,1748786875,4.833408832550049,2066.7806034088135,18376,Cerebro,127.0.0.1,2066.7806034088135,440,4.661171041563897,1.3421161243280925e-05,4.6608724304212465,0.9670226389609179,3.677820802820537,0.013135060772416197,-91.2,1760000,4000,-260.0,0.06660895599925425,52,80.0,80,80,22000,-40.0,4,0,0,29.160000000000004,63.58,0.0,0.0,4000,4000,-45.6,-45.6,1760000,1760000,80.0,80.0,1760000,1760000,-45.6,-45.6,4000,4000,0.0015205114614218473,4052.0,104.7403793334961,440.0,0.0870634913444519,0.0005,7.594863414764404,1.5065563917160034,0.05614790320396423,152070.0,1782880,1.020715594291687,0.0,0.2,0.5143229365348816,0.0,4052,0.0,152070.0,1782880,4000,1760000,0.0,0.2129289933898085,4052,0.2
1,1764000,False,441,f0d76_00000,2025-06-01_17-08-00,1748786880,4.509702920913696,2071.290306329727,18376,Cerebro,127.0.0.1,2071.290306329727,441,4.659544696148578,1.3417949464193528e-05,4.659245940116797,0.9676054325712542,3.6756829837921643,0.013065227164541154,-89.8,1764000,4000,-260.0,0.071450467997347,48,80.0,80,80,22048,-40.0,4,0,0,27.03333333333333,63.583333333333336,0.0,0.0,4000,4000,-44.9,-44.9,1764000,1764000,80.0,80.0,1764000,1764000,-44.9,-44.9,4000,4000,0.0015101834433153272,4052.0,65.97279357910156,441.0,0.4454393982887268,0.0005,6.157256126403809,1.4918817281723022,0.18440492451190948,152070.0,1786932,0.8094815611839294,0.0,0.2,0.5017541646957397,0.0,4052,0.0,152070.0,1786932,4000,1764000,0.0,0.21292960009260772,4052,0.2
1,1768000,False,442,f0d76_00000,2025-06-01_17-08-04,1748786884,4.679850816726685,2075.970157146454,18376,Cerebro,127.0.0.1,2075.970157146454,442,4.659635569187537,1.3403769719137578e-05,4.6593371467156555,0.9664020712457633,3.6770319439540695,0.013012905893300175,-87.0,1768000,4000,-160.0,0.06941347799671348,52,80.0,80,80,22100,-40.0,4,0,0,21.759999999999998,63.6,0.0,0.0,4000,4000,-43.5,-43.5,1768000,1768000,80.0,80.0,1768000,1768000,-43.5,-43.5,4000,4000,0.0014457724755629897,4052.0,108.12476348876953,442.0,0.3646238446235657,0.0005,6.954066276550293,1.5055314302444458,-0.16475187242031097,152070.0,1790984,0.943656861782074,0.0,0.2,0.229548379778862,0.0,4052,0.0,152070.0,1790984,4000,1768000,0.0,0.2129443876020129,4052,0.2
1,1772000,False,443,f0d76_00000,2025-06-01_17-08-09,1748786889,4.5494911670684814,2080.5196483135223,18376,Cerebro,127.0.0.1,2080.5196483135223,443,4.658444150495792,1.3392731794375668e-05,4.658146007248987,0.9661102495329322,3.6762034665144125,0.012944125834683287,-86.6,1772000,4000,-260.0,0.06597353500081227,48,80.0,80,80,22148,-60.0,4,0,0,22.5,63.6,0.0,0.0,4000,4000,-43.3,-43.3,1772000,1772000,80.0,80.0,1772000,1772000,-43.3,-43.3,4000,4000,0.0018694347236305475,4052.0,172.3348846435547,443.0,0.08543658256530762,0.0005,6.951416015625,1.5184392929077148,0.1186254620552063,152070.0,1795036,0.8609233498573303,0.0,0.2,0.5100791454315186,0.0,4052,0.0,152070.0,1795036,4000,1772000,0.0,0.21295533943121955,4052,0.2
1,1776000,False,444,f0d76_00000,2025-06-01_17-08-13,1748786893,4.384716749191284,2084.9043650627136,18376,Cerebro,127.0.0.1,2084.9043650627136,444,4.655599672991249,1.337680421078891e-05,4.655301520176837,0.9650243560372851,3.6745107158494696,0.012874873575968827,-91.6,1776000,4000,-260.0,0.06565289800346363,52,80.0,80,80,22200,-40.0,4,0,0,20.966666666666665,63.550000000000004,0.0,0.0,4000,4000,-45.8,-45.8,1776000,1776000,80.0,80.0,1776000,1776000,-45.8,-45.8,4000,4000,0.0014196087140589952,4052.0,129.71934509277344,444.0,0.3911786675453186,0.0005,7.48293399810791,1.4772231578826904,-0.16189974546432495,152070.0,1799088,1.0847049951553345,0.0,0.2,0.2909490764141083,0.0,4052,0.0,152070.0,1799088,4000,1776000,0.0,0.21296238028508122,4052,0.2
1,1780000,False,445,f0d76_00000,2025-06-01_17-08-18,1748786898,4.70636248588562,2089.6107275485992,18376,Cerebro,127.0.0.1,2089.6107275485992,445,4.656005597261375,1.3362036492729123e-05,4.655707862975382,0.9644846414765026,3.675527043690968,0.01280633884061395,-90.8,1780000,4000,-260.0,0.06445484599855263,48,80.0,80,80,22248,0.0,4,0,0,31.080000000000002,63.31999999999999,0.0,0.0,4000,4000,-45.4,-45.4,1780000,1780000,80.0,80.0,1780000,1780000,-45.4,-45.4,4000,4000,0.0015708645805716515,4052.0,85.53287506103516,445.0,0.43137192726135254,0.0005,8.27794075012207,1.480597734451294,0.10489051789045334,152070.0,1803140,1.1353847980499268,0.0,0.2,0.6365649700164795,0.0,4052,0.0,152070.0,1803140,4000,1780000,0.0,0.21296505692792306,4052,0.2
1,1784000,False,446,f0d76_00000,2025-06-01_17-08-23,1748786903,4.53239107131958,2094.143118619919,18376,Cerebro,127.0.0.1,2094.143118619919,446,4.654680453288776,1.3353415915460286e-05,4.65438219534576,0.9652769340614334,3.673473439254241,0.012744956451796963,-88.2,1784000,4000,-180.0,0.06547500399698038,52,80.0,80,80,22300,0.0,4,0,0,16.849999999999998,63.199999999999996,0.0,0.0,4000,4000,-44.1,-44.1,1784000,1784000,80.0,80.0,1784000,1784000,-44.1,-44.1,4000,4000,0.0017644899198785424,4052.0,47.500850677490234,446.0,0.5343891382217407,0.0005,6.069262981414795,1.4797821044921875,0.05713573470711708,152070.0,1807192,1.0025923252105713,0.0,0.2,0.36810559034347534,0.0,4052,0.0,152070.0,1807192,4000,1784000,0.0,0.21296492314988205,4052,0.2
1,1788000,False,447,f0d76_00000,2025-06-01_17-08-27,1748786907,4.744653701782227,2098.887772321701,18376,Cerebro,127.0.0.1,2098.887772321701,447,4.655087838755849,1.3347881566807615e-05,4.654789723392174,0.9647333897209576,3.67446348786142,0.012705298887546648,-89.0,1788000,4000,-180.0,0.06601174500246998,48,80.0,80,80,22348,-40.0,4,0,0,26.78333333333333,63.199999999999996,0.0,0.0,4000,4000,-44.5,-44.5,1788000,1788000,80.0,80.0,1788000,1788000,-44.5,-44.5,4000,4000,0.0013143335236236453,4052.0,88.19149017333984,447.0,0.45610612630844116,0.0005,7.850314140319824,1.4750101566314697,0.17707836627960205,152070.0,1811244,0.7266952395439148,0.0,0.2,0.6671077013015747,0.0,4052,0.0,152070.0,1811244,4000,1788000,0.0,0.21296236099170926,4052,0.2
1,1792000,False,448,f0d76_00000,2025-06-01_17-08-32,1748786912,4.481950759887695,2103.3697230815887,18376,Cerebro,127.0.0.1,2103.3697230815887,448,4.653256173368208,1.3360402698702354e-05,4.652957767158283,0.9656587238239888,3.6717699339831675,0.01264298289859175,-89.2,1792000,4000,-160.0,0.06739532500389032,52,80.0,80,80,22400,-20.0,4,0,0,18.82,63.2,0.0,0.0,4000,4000,-44.6,-44.6,1792000,1792000,80.0,80.0,1792000,1792000,-44.6,-44.6,4000,4000,0.0013838789891451597,4052.0,98.45197296142578,448.0,0.2578739523887634,0.0005,7.631100177764893,1.4954503774642944,-0.2977581322193146,152070.0,1815296,0.7477881908416748,0.0,0.2,0.1662617176771164,0.0,4052,0.0,152070.0,1815296,4000,1792000,0.0,0.2129550235943873,4052,0.2
1,1796000,False,449,f0d76_00000,2025-06-01_17-08-37,1748786917,4.684588432312012,2108.0543115139008,18376,Cerebro,127.0.0.1,2108.0543115139008,449,4.653446882634609,1.3346799003377925e-05,4.65314843148642,0.9651112495856164,3.6725599306437293,0.012589780069562947,-88.0,1796000,4000,-180.0,0.0658414630027255,48,80.0,80,80,22448,-20.0,4,0,0,23.400000000000002,63.228571428571435,0.0,0.0,4000,4000,-44.0,-44.0,1796000,1796000,80.0,80.0,1796000,1796000,-44.0,-44.0,4000,4000,0.001307421363890171,4052.0,55.413753509521484,449.0,0.5783110857009888,0.0005,6.0940022468566895,1.4857170581817627,0.13199539482593536,152070.0,1819348,0.7418208122253418,0.0,0.2,0.44425225257873535,0.0,4052,0.0,152070.0,1819348,4000,1796000,0.0,0.2129428486389104,4052,0.2
1,1800000,False,450,f0d76_00000,2025-06-01_17-08-42,1748786922,4.978541851043701,2113.0328533649445,18376,Cerebro,127.0.0.1,2113.0328533649445,450,4.656610541808281,1.3336330785773612e-05,4.656312202171816,0.9668324170895379,3.674070322337257,0.012523280268297394,-87.4,1800000,4000,-180.0,0.0746146160014905,52,80.0,80,80,22500,-20.0,4,0,0,26.639999999999997,63.580000000000005,0.0,0.0,4000,4000,-43.7,-43.7,1800000,1800000,80.0,80.0,1800000,1800000,-43.7,-43.7,4000,4000,0.001621353323571384,4052.0,72.46636199951172,450.0,0.4200517535209656,0.0005,6.937841415405273,1.506136417388916,0.20933546125888824,152070.0,1823400,0.9405474066734314,0.0,0.2,0.601892352104187,0.0,4052,0.0,152070.0,1823400,4000,1800000,0.0,0.2129453525001872,4052,0.2
