num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_return_max,env_runners/num_episodes_lifetime,env_runners/num_episodes,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_return_mean,env_runners/episode_return_min,env_runners/episode_len_mean,env_runners/episode_duration_sec_mean,env_runners/episode_len_min,env_runners/num_env_steps_sampled,env_runners/episode_len_max,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/agent_episode_returns_mean/ai,env_runners/agent_episode_returns_mean/human,env_runners/agent_steps/human,env_runners/agent_steps/ai,env_runners/num_module_steps_sampled/human,env_runners/num_module_steps_sampled/ai,env_runners/module_episode_returns_mean/human,env_runners/module_episode_returns_mean/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled/human,env_runners/num_agent_steps_sampled/ai,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_module_steps_sampled_lifetime/human,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/ai/vf_explained_var,learners/ai/default_optimizer_learning_rate,learners/ai/vf_loss,learners/ai/policy_loss,learners/ai/num_trainable_parameters,learners/ai/num_non_trainable_parameters,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/curr_entropy_coeff,learners/ai/curr_kl_coeff,learners/ai/gradients_default_optimizer_global_norm,learners/ai/mean_kl_loss,learners/ai/vf_loss_unclipped,learners/ai/weights_seq_no,learners/ai/module_train_batch_size_mean,learners/ai/entropy,learners/ai/total_loss,learners/ai/num_module_steps_trained,learners/ai/num_module_steps_trained_lifetime,learners/human/curr_entropy_coeff
1,344000,False,86,4c691_00000,2025-06-01_18-51-18,1748793078,4.79104471206665,397.51518750190735,17276,Cerebro,127.0.0.1,397.51518750190735,86,4.543920413131486,1.6609823264367925e-05,4.5436532105631535,1.0059367680902471,3.52582083948194,0.009519827570350818,52.000000000000085,4300,52,344000,-54.00000000000006,-268.0000000000002,80.0,0.06777619499654974,80,4000,80,4,0,0,27.01666666666667,66.89999999999999,0.0,0.0,-27.00000000000003,-27.00000000000003,80.0,80.0,4000,4000,-27.00000000000003,-27.00000000000003,344000,344000,4000,4000,344000,344000,0.18607484234430013,152070.0,0.0,4000,344000,4052,348472,0.03730887174606323,0.001,5.020138740539551,0.28988295793533325,152070.0,0.0,0.0,0.2,2.5849394527468104e-27,0.4342252314090729,0.001111179473809898,176.736083984375,86.0,4052.0,1.588858723640442,0.4741250276565552,4052,348472,0.2
1,348000,False,87,4c691_00000,2025-06-01_18-51-22,1748793082,4.564940929412842,402.0801284313202,17276,Cerebro,127.0.0.1,402.0801284313202,87,4.544028788000293,1.656072475846675e-05,4.54376134545759,1.0049713014092139,3.5269303880873824,0.009481109294559281,52.000000000000085,4348,48,348000,-55.00000000000006,-268.0000000000002,80.0,0.06920902899641078,80,4000,80,4,0,0,19.883333333333333,66.89999999999999,0.0,0.0,-27.50000000000003,-27.50000000000003,80.0,80.0,4000,4000,-27.50000000000003,-27.50000000000003,348000,348000,4000,4000,348000,348000,0.18617009351520897,152070.0,0.0,4000,348000,4052,352524,0.015739738941192627,0.001,5.825545787811279,-0.037806905806064606,152070.0,0.0,0.0,0.2,1.2924697263734052e-27,0.2819715738296509,0.0004660406266339123,49.47719955444336,87.0,4052.0,1.5965253114700317,0.2254425287246704,4052,352524,0.2
1,352000,False,88,4c691_00000,2025-06-01_18-51-27,1748793087,4.58484673500061,406.6649751663208,17276,Cerebro,127.0.0.1,406.6649751663208,88,4.544322167120604,1.651911729092604e-05,4.544054275003405,1.0035547493948649,3.5286553572066723,0.009454534201401847,-48.00000000000003,4400,52,352000,-56.60000000000005,-268.00000000000034,80.0,0.06564103599870577,80,4000,80,4,0,0,24.0,66.88000000000001,0.0,0.0,-28.300000000000026,-28.300000000000026,80.0,80.0,4000,4000,-28.300000000000026,-28.300000000000026,352000,352000,4000,4000,352000,352000,0.1862628089584623,152070.0,0.0,4000,352000,4052,356576,0.0948227047920227,0.001,6.220248699188232,-0.1429317742586136,152070.0,0.0,0.0,0.2,6.462348631867026e-28,0.30185097455978394,0.0003568303363863379,37.62240219116211,88.0,4052.0,1.5966174602508545,0.15976959466934204,4052,356576,0.2
1,356000,False,89,4c691_00000,2025-06-01_18-51-31,1748793091,4.383994817733765,411.04896998405457,17276,Cerebro,127.0.0.1,411.04896998405457,89,4.542618853449386,1.648792597420567e-05,4.542350254253188,1.0031201269006023,3.527418558634766,0.009415499858906275,-48.00000000000003,4448,48,356000,-56.20000000000007,-268.00000000000034,80.0,0.06731625400017947,80,4000,80,4,0,0,22.666666666666668,66.81666666666666,0.0,0.0,-28.100000000000033,-28.100000000000033,80.0,80.0,4000,4000,-28.100000000000033,-28.100000000000033,356000,356000,4000,4000,356000,356000,0.18635210578350292,152070.0,0.0,4000,356000,4052,360628,0.1339205503463745,0.001,5.873660087585449,0.016067638993263245,152070.0,0.0,0.0,0.2,3.231174315933513e-28,0.5596182942390442,0.0016007899539545178,44.62797164916992,89.0,4052.0,1.5979135036468506,0.2838509678840637,4052,360628,0.2
1,360000,False,90,4c691_00000,2025-06-01_18-51-36,1748793096,4.703434467315674,415.75240445137024,17276,Cerebro,127.0.0.1,415.75240445137024,90,4.5441240709148225,1.6547046673880302e-05,4.54385420271074,1.0027503146318444,3.529311972048222,0.009387833860190611,31.999999999999943,4500,52,360000,-52.00000000000006,-107.99999999999994,80.0,0.0713404419994913,80,4000,80,4,0,0,24.783333333333335,66.88333333333334,0.0,0.0,-26.00000000000003,-26.00000000000003,80.0,80.0,4000,4000,-26.00000000000003,-26.00000000000003,360000,360000,4000,4000,360000,360000,0.18643772490114346,152070.0,0.0,4000,360000,4052,364680,0.13245445489883423,0.001,5.303478240966797,0.2696157991886139,152070.0,0.0,0.0,0.2,1.6155871579667565e-28,0.977188766002655,0.0005629693041555583,48.311279296875,90.0,4052.0,1.5930039882659912,0.48136284947395325,4052,364680,0.2
1,364000,False,91,4c691_00000,2025-06-01_18-51-41,1748793101,4.66576623916626,420.4181706905365,17276,Cerebro,127.0.0.1,420.4181706905365,91,4.545242872205584,1.6498576515960612e-05,4.544972955683581,1.0039517474857873,3.529259500327775,0.009356160521437906,52.0,4548,48,364000,-57.60000000000004,-288.0,80.0,0.07217352700128686,80,4000,80,4,0,0,22.333333333333332,66.85,0.0,0.0,-28.80000000000002,-28.80000000000002,80.0,80.0,4000,4000,-28.80000000000002,-28.80000000000002,364000,364000,4000,4000,364000,364000,0.1865194763158548,152070.0,0.0,4000,364000,4052,368732,0.018645286560058594,0.001,6.397042751312256,0.07064217329025269,152070.0,0.0,0.0,0.2,8.077935789833782e-29,0.3800261318683624,0.000763603369705379,294.9486999511719,91.0,4052.0,1.5922421216964722,0.3918980062007904,4052,368732,0.2
1,368000,False,92,4c691_00000,2025-06-01_18-51-46,1748793106,4.667263746261597,425.0854344367981,17276,Cerebro,127.0.0.1,425.0854344367981,92,4.546370196483352,1.645859112053607e-05,4.546099970126357,1.0022247680111023,3.5321302413242037,0.00933614991631943,52.0,4600,52,368000,-62.20000000000004,-288.0,80.0,0.06687117300461978,80,4000,80,4,0,0,24.23333333333333,66.84999999999998,0.0,0.0,-31.10000000000002,-31.10000000000002,80.0,80.0,4000,4000,-31.10000000000002,-31.10000000000002,368000,368000,4000,4000,368000,368000,0.18659861867978098,152070.0,0.0,4000,368000,4052,372784,0.09657466411590576,0.001,7.380038738250732,-0.011196626350283623,152070.0,0.0,0.0,0.2,4.038967894916891e-29,1.1066571474075317,0.000658005359582603,112.65083312988281,92.0,4052.0,1.5910142660140991,0.4086045026779175,4052,372784,0.2
1,372000,False,93,4c691_00000,2025-06-01_18-51-51,1748793111,4.48821234703064,429.57364678382874,17276,Cerebro,127.0.0.1,429.57364678382874,93,4.545626290518218,1.642100501221815e-05,4.5453552664249175,1.001948200331042,3.531660420911047,0.00932742641727292,252.00000000000003,4648,48,372000,-52.800000000000054,-247.9999999999998,80.0,0.06615934000350535,80,4000,80,4,0,0,28.4,66.74000000000001,0.0,0.0,-26.400000000000027,-26.400000000000027,80.0,80.0,4000,4000,-26.400000000000027,-26.400000000000027,372000,372000,4000,4000,372000,372000,0.18667585140879844,152070.0,0.0,4000,372000,4052,376836,0.10330790281295776,0.001,7.1134443283081055,0.0677751898765564,152070.0,0.0,0.0,0.2,2.0194839474584456e-29,0.9489865303039551,0.0006338933017104864,96.02648162841797,93.0,4052.0,1.590743064880371,0.460970938205719,4052,376836,0.2
1,376000,False,94,4c691_00000,2025-06-01_18-51-55,1748793115,4.680123567581177,434.2537703514099,17276,Cerebro,127.0.0.1,434.2537703514099,94,4.5468731216131495,1.640179490204429e-05,4.546601360760728,1.0026682753274923,3.5322037417020495,0.009304056153365716,291.999999999999,4700,52,376000,-46.00000000000006,-247.9999999999998,80.0,0.06964540300075896,80,4000,80,4,0,0,20.314285714285713,66.48571428571428,0.0,0.0,-23.00000000000003,-23.00000000000003,80.0,80.0,4000,4000,-23.00000000000003,-23.00000000000003,376000,376000,4000,4000,376000,376000,0.18674908536136584,152070.0,0.0,4000,376000,4052,380888,-0.015487074851989746,0.001,7.00685453414917,-0.13188670575618744,152070.0,0.0,0.0,0.2,1.0097419737292228e-29,0.2358369529247284,0.0006784696015529335,537.426025390625,94.0,4052.0,1.5970042943954468,0.24939782917499542,4052,380888,0.2
1,380000,False,95,4c691_00000,2025-06-01_18-52-00,1748793120,4.459002494812012,438.7127728462219,17276,Cerebro,127.0.0.1,438.7127728462219,95,4.545892454397052,1.6361776733067806e-05,4.545620514153214,1.0022227295739856,3.531702410285348,0.009268423591825361,291.999999999999,4748,48,380000,-50.800000000000054,-247.99999999999986,80.0,0.06933165199938231,80,4000,80,4,0,0,23.86,66.42,0.0,0.0,-25.400000000000027,-25.400000000000027,80.0,80.0,4000,4000,-25.400000000000027,-25.400000000000027,380000,380000,4000,4000,380000,380000,0.18681972104974262,152070.0,0.0,4000,380000,4052,384940,0.022264838218688965,0.001,5.740731239318848,-0.07740942388772964,152070.0,0.0,0.0,0.2,5.048709868646114e-30,0.3003513514995575,0.000583540357183665,89.52345275878906,95.0,4052.0,1.5954340696334839,0.177576944231987,4052,384940,0.2
1,384000,False,96,4c691_00000,2025-06-01_18-52-05,1748793125,4.899173259735107,443.61194610595703,17276,Cerebro,127.0.0.1,443.61194610595703,96,4.54931656485268,1.6351158966601397e-05,4.549043533011948,1.0033193772780566,3.5340559921829597,0.00923732335568432,291.9999999999991,4800,52,384000,-50.20000000000005,-247.99999999999986,80.0,0.07052697800158057,80,4000,80,4,0,0,24.316666666666666,66.48333333333333,0.0,0.0,-25.100000000000026,-25.100000000000026,80.0,80.0,4000,4000,-25.100000000000026,-25.100000000000026,384000,384000,4000,4000,384000,384000,0.1869059185558167,152070.0,0.0,4000,384000,4052,388992,0.10886508226394653,0.001,5.7068915367126465,0.15494760870933533,152070.0,0.0,0.0,0.2,2.524354934323057e-30,0.6288096308708191,0.0008897193474695086,41.405479431152344,96.0,4052.0,1.5999089479446411,0.40565502643585205,4052,388992,0.2
1,388000,False,97,4c691_00000,2025-06-01_18-52-09,1748793129,4.480438947677612,448.09238505363464,17276,Cerebro,127.0.0.1,448.09238505363464,97,4.548543657203878,1.6312647164593835e-05,4.548270475682324,1.0028332455051867,3.533798267260906,0.009206126121708357,291.9999999999991,4848,48,388000,-52.20000000000005,-308.0,80.0,0.07024153500446119,80,4000,80,4,0,0,23.466666666666665,66.46666666666665,0.0,0.0,-26.100000000000026,-26.100000000000026,80.0,80.0,4000,4000,-26.100000000000026,-26.100000000000026,388000,388000,4000,4000,388000,388000,0.18699084738966193,152070.0,0.0,4000,388000,4052,393044,0.04625505208969116,0.001,5.762998104095459,0.17113251984119415,152070.0,0.0,0.0,0.2,1.2621774671615285e-30,0.28554728627204895,0.0006277526263147593,49.47648620605469,97.0,4052.0,1.5959120988845825,0.42824986577033997,4052,393044,0.2
1,392000,False,98,4c691_00000,2025-06-01_18-52-14,1748793134,4.66377854347229,452.75616359710693,17276,Cerebro,127.0.0.1,452.75616359710693,98,4.5495845426322665,1.6265520412075908e-05,4.549311409925871,1.0010916780502193,3.5365994595879657,0.009185394860555609,151.99999999999997,4900,52,392000,-53.800000000000054,-308.0,80.0,0.06570280800340697,80,4000,80,4,0,0,20.9,66.47999999999999,0.0,0.0,-26.900000000000027,-26.900000000000027,80.0,80.0,4000,4000,-26.900000000000027,-26.900000000000027,392000,392000,4000,4000,392000,392000,0.1870893856549724,152070.0,0.0,4000,392000,4052,397096,0.03490668535232544,0.001,7.240916728973389,-0.1853824108839035,152070.0,0.0,0.0,0.2,6.3108873358076425e-31,0.8075958490371704,0.0009156598825939,156.7760772705078,98.0,4052.0,1.589043378829956,0.2209005355834961,4052,397096,0.2
1,396000,False,99,4c691_00000,2025-06-01_18-52-18,1748793138,4.440298318862915,457.19646191596985,17276,Cerebro,127.0.0.1,457.19646191596985,99,4.5484039722057705,1.6224865554846732e-05,4.548130862826774,0.999922702270145,3.5366214829920257,0.009150574912005917,232.00000000000006,4948,48,396000,-47.20000000000005,-127.99999999999983,80.0,0.06361270000052173,80,4000,80,4,0,0,23.76666666666667,66.46666666666665,0.0,0.0,-23.600000000000026,-23.600000000000026,80.0,80.0,4000,4000,-23.600000000000026,-23.600000000000026,396000,396000,4000,4000,396000,396000,0.18718660847023566,152070.0,0.0,4000,396000,4052,401148,-0.030588507652282715,0.001,5.32077169418335,0.24524104595184326,152070.0,0.0,0.0,0.2,3.1554436679038213e-31,0.42782559990882874,0.00018503202591091394,33.94456100463867,99.0,4052.0,1.5982015132904053,0.4576779007911682,4052,401148,0.2
1,400000,False,100,4c691_00000,2025-06-01_18-52-23,1748793143,4.480128049850464,461.6765899658203,17276,Cerebro,127.0.0.1,461.6765899658203,100,4.547619020483474,1.61766171852739e-05,4.547345954198755,0.9985557472474024,3.5372273951620916,0.009124862162698259,232.00000000000006,5000,52,400000,-51.20000000000005,-248.00000000000003,80.0,0.06478173399867955,80,4000,80,4,0,0,22.1,66.44000000000001,0.0,0.0,-25.600000000000026,-25.600000000000026,80.0,80.0,4000,4000,-25.600000000000026,-25.600000000000026,400000,400000,4000,4000,400000,400000,0.18727947234063252,152070.0,0.0,4000,400000,4052,405200,0.2919127345085144,0.001,6.702840328216553,0.06712204217910767,152070.0,0.0,0.0,0.2,1.5777218339519106e-31,1.1221604347229004,0.0005015660426579416,61.25471115112305,100.0,4052.0,1.5954372882843018,0.41831856966018677,4052,405200,0.2
1,404000,False,101,4c691_00000,2025-06-01_18-52-28,1748793148,4.666733264923096,466.3433232307434,17276,Cerebro,127.0.0.1,466.3433232307434,101,4.548722509279063,1.614485083915208e-05,4.548449232656334,0.9984595777749389,3.5384515872100804,0.00909732754135129,311.9999999999991,5048,48,404000,-51.00000000000006,-248.00000000000006,80.0,0.0682102329999907,80,4000,80,4,0,0,26.483333333333334,66.5,0.0,0.0,-25.50000000000003,-25.50000000000003,80.0,80.0,4000,4000,-25.50000000000003,-25.50000000000003,404000,404000,4000,4000,404000,404000,0.18736957614277447,152070.0,0.0,4000,404000,4052,409252,-0.14004111289978027,0.001,6.5766520500183105,0.09247399121522903,152070.0,0.0,0.0,0.2,7.888609169759553e-32,0.5172844529151917,0.0006467562634497881,104.4937515258789,101.0,4052.0,1.5893312692642212,0.43227291107177734,4052,409252,0.2
1,408000,False,102,4c691_00000,2025-06-01_18-52-32,1748793152,4.562450647354126,470.90577387809753,17276,Cerebro,127.0.0.1,470.90577387809753,102,4.5487319731859746,1.6103402080346545e-05,4.548458661329931,0.998848464997047,3.5380886913378773,0.009076385266006189,311.9999999999991,5100,52,408000,-48.20000000000005,-248.00000000000006,80.0,0.06862524399883113,80,4000,80,4,0,0,21.98333333333333,66.5,0.0,0.0,-24.100000000000026,-24.100000000000026,80.0,80.0,4000,4000,-24.100000000000026,-24.100000000000026,408000,408000,4000,4000,408000,408000,0.18745629379163908,152070.0,0.0,4000,408000,4052,413304,-0.12278485298156738,0.001,6.070675373077393,0.11598820984363556,152070.0,0.0,0.0,0.2,3.9443045848797766e-32,0.7919346690177917,0.00034262306871823967,50.46256637573242,102.0,4052.0,1.5957542657852173,0.40390491485595703,4052,413304,0.2
1,412000,False,103,4c691_00000,2025-06-01_18-52-37,1748793157,4.5643415451049805,475.4701154232025,17276,Cerebro,127.0.0.1,475.4701154232025,103,4.548798378454469,1.6064367824358053e-05,4.54852509071615,0.9979995813468463,3.539037706424642,0.009041373413535513,331.9999999999999,5148,48,412000,-52.400000000000055,-268.00000000000034,80.0,0.0659113979974063,80,4000,80,4,0,0,24.3,66.5,0.0,0.0,-26.200000000000028,-26.200000000000028,80.0,80.0,4000,4000,-26.200000000000028,-26.200000000000028,412000,412000,4000,4000,412000,412000,0.18754112905990802,152070.0,0.0,4000,412000,4052,417356,0.05343782901763916,0.001,6.095949649810791,0.002828422002494335,152070.0,0.0,0.0,0.2,1.9721522924398883e-32,0.38813307881355286,0.0016452852869406343,124.96128845214844,103.0,4052.0,1.5962564945220947,0.2931721806526184,4052,417356,0.2
1,416000,False,104,4c691_00000,2025-06-01_18-52-41,1748793161,4.2661707401275635,479.7362861633301,17276,Cerebro,127.0.0.1,479.7362861633301,104,4.5458773756700515,1.6010723796712043e-05,4.545604183808827,0.9968131035335438,3.537305865360107,0.009031493679699097,331.9999999999999,5200,52,416000,-53.800000000000054,-268.00000000000034,80.0,0.0662467999960063,80,4000,80,4,0,0,18.66,66.4,0.0,0.0,-26.900000000000027,-26.900000000000027,80.0,80.0,4000,4000,-26.900000000000027,-26.900000000000027,416000,416000,4000,4000,416000,416000,0.1876217018434314,152070.0,0.0,4000,416000,4052,421408,0.07832878828048706,0.001,7.013278961181641,-0.045886196196079254,152070.0,0.0,0.0,0.2,9.860761462199441e-33,0.4244122803211212,0.0008506501908414066,312.8585510253906,104.0,4052.0,1.5970827341079712,0.336025208234787,4052,421408,0.2
1,420000,False,105,4c691_00000,2025-06-01_18-52-46,1748793166,4.730055809020996,484.4663419723511,17276,Cerebro,127.0.0.1,484.4663419723511,105,4.547599019912976,1.5971616315945402e-05,4.547325653970355,0.9973448174980758,3.5385194807066425,0.00900536574270924,331.9999999999993,5248,48,420000,-50.20000000000005,-268.0000000000002,80.0,0.06568354299641214,80,4000,80,4,0,0,27.71666666666667,66.48333333333333,0.0,0.0,-25.100000000000026,-25.100000000000026,80.0,80.0,4000,4000,-25.100000000000026,-25.100000000000026,420000,420000,4000,4000,420000,420000,0.18769886047837933,152070.0,0.0,4000,420000,4052,425460,0.21315306425094604,0.001,7.014494895935059,0.1162353903055191,152070.0,0.0,0.0,0.2,4.930380731099721e-33,0.42478662729263306,0.00025789719074964523,75.54107666015625,105.0,4052.0,1.599141240119934,0.49785661697387695,4052,425460,0.2
1,424000,False,106,4c691_00000,2025-06-01_18-52-50,1748793170,4.346383810043335,488.8127257823944,17276,Cerebro,127.0.0.1,488.8127257823944,106,4.545499540713943,1.593089989475744e-05,4.545226189430999,0.9958778143230431,3.537913551899254,0.008976366085098213,351.99999999999966,5300,52,424000,-46.60000000000005,-247.9999999999998,80.0,0.06466078299912624,80,4000,80,4,0,0,20.500000000000004,66.5,0.0,0.0,-23.300000000000026,-23.300000000000026,80.0,80.0,4000,4000,-23.300000000000026,-23.300000000000026,424000,424000,4000,4000,424000,424000,0.1877729574604411,152070.0,0.0,4000,424000,4052,429512,0.06915092468261719,0.001,5.068863868713379,0.031020745635032654,152070.0,0.0,0.0,0.2,2.4651903655498604e-33,0.4563848376274109,0.0005111381760798395,127.86349487304688,106.0,4052.0,1.59809410572052,0.21828831732273102,4052,429512,0.2
1,428000,False,107,4c691_00000,2025-06-01_18-52-55,1748793175,4.87178373336792,493.68450951576233,17276,Cerebro,127.0.0.1,493.68450951576233,107,4.548640166307081,1.5885590599708893e-05,4.548366695536197,0.9949997121796795,3.5419423633802607,0.008957245424319098,351.99999999999966,5348,48,428000,-45.20000000000004,-248.00000000000003,80.0,0.06420785200141836,80,4000,80,4,0,0,27.7,66.5,0.0,0.0,-22.60000000000002,-22.60000000000002,80.0,80.0,4000,4000,-22.60000000000002,-22.60000000000002,428000,428000,4000,4000,428000,428000,0.18786037887681448,152070.0,0.0,4000,428000,4052,433564,0.027550220489501953,0.001,6.682629108428955,0.0025341983418911695,152070.0,0.0,0.0,0.2,1.2325951827749302e-33,0.33012655377388,0.000489044061396271,254.2017364501953,107.0,4052.0,1.5963099002838135,0.35153520107269287,4052,433564,0.2
1,432000,False,108,4c691_00000,2025-06-01_18-52-59,1748793179,4.401918411254883,498.0864279270172,17276,Cerebro,127.0.0.1,498.0864279270172,108,4.547092229644257,1.5847734450912284e-05,4.546818854580778,0.994611437057663,3.5408080127468136,0.008927349969884197,331.99999999999966,5400,52,432000,-52.80000000000004,-248.00000000000003,80.0,0.06803453900036402,80,4000,80,4,0,0,20.233333333333334,66.39999999999999,0.0,0.0,-26.40000000000002,-26.40000000000002,80.0,80.0,4000,4000,-26.40000000000002,-26.40000000000002,432000,432000,4000,4000,432000,432000,0.18794384677911496,152070.0,0.0,4000,432000,4052,437616,-0.02707529067993164,0.001,6.404218673706055,-0.02402915433049202,152070.0,0.0,0.0,0.2,6.162975913874651e-34,0.6489701867103577,0.0004502583178691566,137.62918090820312,108.0,4052.0,1.5971412658691406,0.2969644367694855,4052,437616,0.2
1,436000,False,109,4c691_00000,2025-06-01_18-53-04,1748793184,4.681276321411133,502.76770424842834,17276,Cerebro,127.0.0.1,502.76770424842834,109,4.548318822347937,1.580425739999329e-05,4.548045386035348,0.9933678206868521,3.5432900636196583,0.008909120469818175,331.99999999999955,5448,48,436000,-54.60000000000005,-248.0,80.0,0.06770064799755346,80,4000,80,4,0,0,25.23333333333333,66.5,0.0,0.0,-27.300000000000026,-27.300000000000026,80.0,80.0,4000,4000,-27.300000000000026,-27.300000000000026,436000,436000,4000,4000,436000,436000,0.1880244796454832,152070.0,0.0,4000,436000,4052,441668,0.006383359432220459,0.001,5.165095806121826,-0.15706968307495117,152070.0,0.0,0.0,0.2,3.0814879569373254e-34,0.6388729810714722,0.0012521594762802124,774.405029296875,109.0,4052.0,1.6029305458068848,0.038853805512189865,4052,441668,0.2
1,440000,False,110,4c691_00000,2025-06-01_18-53-09,1748793189,4.404802560806274,507.1725068092346,17276,Cerebro,127.0.0.1,507.1725068092346,110,4.546785710124059,1.576521515004146e-05,4.546511208174764,0.9920905464803413,3.543040609983334,0.008895946265187414,331.99999999999955,5500,52,440000,-49.400000000000055,-268.00000000000045,80.0,0.06422231799806469,80,4000,80,4,0,0,23.24,66.46000000000001,0.0,0.0,-24.700000000000028,-24.700000000000028,80.0,80.0,4000,4000,-24.700000000000028,-24.700000000000028,440000,440000,4000,4000,440000,440000,0.18810530905984496,152070.0,0.0,4000,440000,4052,445720,0.05859655141830444,0.001,6.772367000579834,0.32509690523147583,152070.0,0.0,0.0,0.2,1.5407439784686627e-34,0.3795722723007202,0.0004008225223515183,276.3485107421875,110.0,4052.0,1.5915240049362183,0.6840288043022156,4052,445720,0.2
1,444000,False,111,4c691_00000,2025-06-01_18-53-14,1748793194,5.023034334182739,512.1955411434174,17276,Cerebro,127.0.0.1,512.1955411434174,111,4.55143599902255,1.573056277097051e-05,4.551161018092646,0.99391196601577,3.5458732328832916,0.008886801802598347,252.00000000000006,5548,48,444000,-58.80000000000004,-308.00000000000045,80.0,0.06976002399926073,80,4000,80,4,0,0,26.928571428571427,66.54285714285716,0.0,0.0,-29.40000000000002,-29.40000000000002,80.0,80.0,4000,4000,-29.40000000000002,-29.40000000000002,444000,444000,4000,4000,444000,444000,0.18818426075795502,152070.0,0.0,4000,444000,4052,449772,0.012572765350341797,0.001,5.577812194824219,0.15394851565361023,152070.0,0.0,0.0,0.2,7.703719892343314e-35,0.4883180260658264,0.0006993229617364705,154.72947692871094,111.0,4052.0,1.602901577949524,0.3911493718624115,4052,449772,0.2
1,448000,False,112,4c691_00000,2025-06-01_18-53-18,1748793198,4.327439069747925,516.5229802131653,17276,Cerebro,127.0.0.1,516.5229802131653,112,4.54909765403195,1.569925693853375e-05,4.548822709911643,0.9927902053557075,3.544648735554208,0.00889239178437549,152.00000000000006,5600,52,448000,-60.000000000000036,-308.00000000000045,80.0,0.07034574899997097,80,4000,80,4,0,0,20.82,66.46,0.0,0.0,-30.000000000000018,-30.000000000000018,80.0,80.0,4000,4000,-30.000000000000018,-30.000000000000018,448000,448000,4000,4000,448000,448000,0.18826043862119798,152070.0,0.0,4000,448000,4052,453824,0.18040263652801514,0.001,6.0970377922058105,-0.002824412425979972,152070.0,0.0,0.0,0.2,3.851859946171657e-35,0.6506633758544922,0.0006517324945889413,59.26189041137695,112.0,4052.0,1.5995395183563232,0.28697142004966736,4052,453824,0.2
1,452000,False,113,4c691_00000,2025-06-01_18-53-23,1748793203,4.623802661895752,521.146782875061,17276,Cerebro,127.0.0.1,521.146782875061,113,4.549749274491629,1.567226419487933e-05,4.549474303812924,0.9910989263022711,3.5470118331985883,0.008870367866624308,152.00000000000006,5648,48,452000,-52.80000000000005,-268.0000000000005,80.0,0.06299532399920281,80,4000,80,4,0,0,23.566666666666666,66.45,0.0,0.0,-26.400000000000023,-26.400000000000023,80.0,80.0,4000,4000,-26.400000000000023,-26.400000000000023,452000,452000,4000,4000,452000,452000,0.18833383215109573,152070.0,0.0,4000,452000,4052,457876,0.05155366659164429,0.001,5.995761871337891,0.0033390596508979797,152070.0,0.0,0.0,0.2,1.9259299730858284e-35,0.3178032636642456,0.00047072258894331753,133.52890014648438,113.0,4052.0,1.6012818813323975,0.2826589047908783,4052,457876,0.2
1,456000,False,114,4c691_00000,2025-06-01_18-53-27,1748793207,4.543301582336426,525.6900844573975,17276,Cerebro,127.0.0.1,525.6900844573975,114,4.549572643746357,1.5642541937894585e-05,4.549297602775085,0.9919971360396079,3.545951947866546,0.008852810188367562,331.9999999999999,5700,52,456000,-53.60000000000005,-268.0000000000005,80.0,0.06439028900000267,80,4000,80,4,0,0,19.766666666666666,66.5,0.0,0.0,-26.800000000000026,-26.800000000000026,80.0,80.0,4000,4000,-26.800000000000026,-26.800000000000026,456000,456000,4000,4000,456000,456000,0.18840595584653655,152070.0,0.0,4000,456000,4052,461928,0.029686450958251953,0.001,6.198366165161133,0.23424600064754486,152070.0,0.0,0.0,0.2,9.629649865429142e-36,0.6005906462669373,0.0008565895259380341,275.00531005859375,114.0,4052.0,1.596346139907837,0.5348133444786072,4052,461928,0.2
