num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_duration_sec_mean,env_runners/num_env_steps_sampled,env_runners/num_episodes_lifetime,env_runners/episode_return_min,env_runners/episode_len_max,env_runners/episode_len_min,env_runners/episode_return_max,env_runners/episode_return_mean,env_runners/num_episodes,env_runners/episode_len_mean,env_runners/num_env_steps_sampled_lifetime,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/num_agent_steps_sampled/human,env_runners/num_agent_steps_sampled/ai,env_runners/agent_episode_returns_mean/ai,env_runners/agent_episode_returns_mean/human,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_module_steps_sampled_lifetime/human,env_runners/num_module_steps_sampled/human,env_runners/num_module_steps_sampled/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/agent_steps/human,env_runners/agent_steps/ai,env_runners/module_episode_returns_mean/human,env_runners/module_episode_returns_mean/ai,learners/ai/num_trainable_parameters,learners/ai/weights_seq_no,learners/ai/vf_loss_unclipped,learners/ai/default_optimizer_learning_rate,learners/ai/entropy,learners/ai/vf_loss,learners/ai/module_train_batch_size_mean,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/num_module_steps_trained,learners/ai/num_non_trainable_parameters,learners/ai/total_loss,learners/ai/curr_kl_coeff,learners/ai/policy_loss,learners/ai/vf_explained_var,learners/ai/curr_entropy_coeff,learners/ai/gradients_default_optimizer_global_norm,learners/ai/mean_kl_loss,learners/ai/num_module_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/human/curr_entropy_coeff
1,440000,False,110,993e9_00000,2025-06-01_20-28-36,1748798916,5.338303565979004,520.3295991420746,22856,Cerebro,127.0.0.1,520.3295991420746,110,4.694608848294415,1.501105754290043e-05,4.694335077120234,1.0985123376372565,3.586124578625282,0.006673882796565846,0.03352787199954037,4000,8673,-107.99999999999991,80,18,1889.1999999999998,1793.9399999999994,110,36.1,440000,4,0,0,32.642857142857146,74.07142857142857,0.0,0.0,4000,4000,896.9699999999997,896.9699999999997,440000,440000,4000,4000,440000,440000,36.1,36.1,896.9699999999997,896.9699999999997,145926.0,110.0,260096.421875,0.0005,1.2759265899658203,9.608983039855957,4058.445369651228,0.0,4114,0.0,0.7462489008903503,1.5407439784686627e-34,0.04053592309355736,0.0015063881874084473,0.2,0.8317930102348328,0.0013093218440189958,449059,145926.0,0.17903064523012138,4114,0.0,440000,4000,449059,0.2
1,444000,False,111,993e9_00000,2025-06-01_20-28-41,1748798921,5.011083126068115,525.3406822681427,22856,Cerebro,127.0.0.1,525.3406822681427,111,4.697666529811656,1.5007947504725342e-05,4.697392073348764,1.0974870622607371,3.590209336838823,0.006664815968857486,0.028430631000665018,4000,8793,31.999999999999297,80,17,1889.8,1848.1499999999996,120,32.75,444000,4,0,0,38.916666666666664,74.14999999999999,0.0,0.0,4000,4000,924.0749999999998,924.0749999999998,444000,444000,4000,4000,444000,444000,32.75,32.75,924.0749999999998,924.0749999999998,145926.0,111.0,314189.15625,0.0005,1.2832629680633545,9.729639053344727,4058.6442465327086,0.0,4124,0.0,0.529855489730835,7.703719892343314e-35,-0.18645581603050232,0.0010870099067687988,0.2,0.5438833832740784,0.0010617395164445043,453183,145926.0,0.17923669538646175,4124,0.0,444000,4000,453183,0.2
1,448000,False,112,993e9_00000,2025-06-01_20-28-46,1748798926,4.992900133132935,530.3335824012756,22856,Cerebro,127.0.0.1,530.3335824012756,112,4.700486751513513,1.498586842225663e-05,4.700211503615102,1.0974618036378063,3.5930168714703585,0.006685667808959363,0.02679210499743931,4000,8914,-147.99999999999983,80,17,1889.8,1843.5799999999995,121,33.7,448000,4,0,0,23.47142857142857,73.75714285714285,0.0,0.0,4000,4000,921.7899999999997,921.7899999999997,448000,448000,4000,4000,448000,448000,33.7,33.7,921.7899999999997,921.7899999999997,145926.0,112.0,303477.6875,0.0005,1.2424870729446411,10.0,4058.845801339595,0.0,4125,0.0,0.6884381175041199,3.851859946171657e-35,-0.06306447833776474,0.002692282199859619,0.2,0.39801743626594543,0.0013698560651391745,457308,145926.0,0.17943937425515127,4125,0.0,448000,4000,457308,0.2
1,452000,False,113,993e9_00000,2025-06-01_20-28-51,1748798931,4.623654365539551,534.9572367668152,22856,Cerebro,127.0.0.1,534.9572367668152,113,4.699622126998496,1.4958009502849037e-05,4.699346900578647,1.0957924166016086,3.593823874755649,0.006680415130799272,0.02997020199894905,4000,9024,-308.00000000000114,80,19,1982.7999999999997,1837.4960000000003,110,35.84,452000,4,0,0,24.099999999999998,73.68333333333334,0.0,0.0,4000,4000,918.7480000000002,918.7480000000002,452000,452000,4000,4000,452000,452000,35.84,35.84,918.7480000000002,918.7480000000002,145926.0,113.0,273335.21875,0.0005,1.2526527643203735,9.847132682800293,4059.04886062569,0.0,4114,0.0,0.7068345546722412,1.9259299730858284e-35,-0.02734818309545517,0.008177340030670166,0.2,0.4213722348213196,0.000897497870028019,461422,145926.0,0.17963975659693143,4114,0.0,452000,4000,461422,0.2
1,456000,False,114,993e9_00000,2025-06-01_20-28-56,1748798936,4.942576885223389,539.8998136520386,22856,Cerebro,127.0.0.1,539.8998136520386,114,4.701934022728548,1.4940429830857062e-05,4.7016574995729155,1.0954125564355939,3.5964851750079347,0.006698941979646118,0.030654113999335094,4000,9131,-107.9999999999998,80,19,1888.6,1786.254,107,37.91,456000,4,0,0,27.3,73.7,0.0,0.0,4000,4000,893.127,893.127,456000,456000,4000,4000,456000,456000,37.91,37.91,893.127,893.127,145926.0,114.0,268042.03125,0.0005,1.2607080936431885,9.839469909667969,4059.2530741459295,0.0,4111,0.0,0.702538788318634,9.629649865429142e-36,-0.029266664758324623,0.005615532398223877,0.2,0.500146746635437,0.0012367329327389598,465533,145926.0,0.17983633641444977,4111,0.0,456000,4000,465533,0.2
1,460000,False,115,993e9_00000,2025-06-01_20-29-00,1748798940,4.632113695144653,544.5319273471832,22856,Cerebro,127.0.0.1,544.5319273471832,115,4.7011370675017,1.4915025894669059e-05,4.700860178577066,1.093980340871132,3.5971098052578365,0.0066999255599635085,0.029408748996793292,4000,9248,-127.99999999999983,80,16,2064.5999999999995,1846.0420000000001,117,34.93,460000,4,0,0,27.299999999999997,74.39999999999999,0.0,0.0,4000,4000,923.0210000000001,923.0210000000001,460000,460000,4000,4000,460000,460000,34.93,34.93,923.0210000000001,923.0210000000001,145926.0,115.0,292696.8125,0.0005,1.2925102710723877,10.0,4059.4593985097013,0.0,4121,0.0,0.6441451907157898,4.814824932714571e-36,-0.09735282510519028,5.906820297241211e-05,0.2,0.30419865250587463,0.0013754701940342784,469654,145926.0,0.18003071905995605,4121,0.0,460000,4000,469654,0.2
1,464000,False,116,993e9_00000,2025-06-01_20-29-05,1748798945,4.935333967208862,549.4672613143921,22856,Cerebro,127.0.0.1,549.4672613143921,116,4.703380773826808,1.489387602830091e-05,4.703103625791065,1.0933845014627694,3.599941723204987,0.006699781304695871,0.032721435997518714,4000,9360,-167.9999999999998,80,16,1890.4,1826.8019999999992,112,34.33,464000,4,0,0,26.766666666666666,74.18333333333334,0.0,0.0,4000,4000,913.4009999999996,913.4009999999996,464000,464000,4000,4000,464000,464000,34.33,34.33,913.4009999999996,913.4009999999996,145926.0,116.0,309751.0625,0.0005,1.287774682044983,10.0,4059.6672710787834,0.0,4116,0.0,0.5202066898345947,2.4074124663572855e-36,-0.22223837673664093,0.008764564990997314,0.2,0.4111778140068054,0.0018996481085196137,473770,145926.0,0.18023736617891095,4116,0.0,464000,4000,473770,0.2
1,468000,False,117,993e9_00000,2025-06-01_20-29-10,1748798950,4.930359840393066,554.3976211547852,22856,Cerebro,127.0.0.1,554.3976211547852,117,4.705555394088523,1.4867937622523976e-05,4.705278397532978,1.0925105564484838,3.602993703972802,0.006693582491851591,0.03333475600229576,4000,9470,371.99999999999943,80,17,1889.8,1842.9260000000004,110,36.79,468000,4,0,0,26.414285714285715,73.99999999999999,0.0,0.0,4000,4000,921.4630000000002,921.4630000000002,468000,468000,4000,4000,468000,468000,36.79,36.79,921.4630000000002,921.4630000000002,145926.0,117.0,277734.09375,0.0005,1.2402455806732178,10.0,4059.8764402566326,0.0,4114,0.0,0.6947208642959595,1.2037062331786428e-36,-0.057230036705732346,0.0012955069541931152,0.2,0.6739388108253479,0.0017058225348591805,477884,145926.0,0.1804598312935803,4114,0.0,468000,4000,477884,0.2
1,472000,False,118,993e9_00000,2025-06-01_20-29-15,1748798955,4.4665656089782715,558.8641867637634,22856,Cerebro,127.0.0.1,558.8641867637634,118,4.703052871147597,1.4834257957812255e-05,4.702775818557626,1.0904970598840598,3.6025014589329993,0.006688913666672297,0.029722630998585374,4000,9581,-27.999999999999744,80,18,2020.4,1829.7980000000005,111,36.67,472000,4,0,0,21.380000000000003,73.86,0.0,0.0,4000,4000,914.8990000000002,914.8990000000002,472000,472000,4000,4000,472000,472000,36.67,36.67,914.8990000000002,914.8990000000002,145926.0,118.0,268718.53125,0.0005,1.2496893405914307,9.848018646240234,4060.086959323817,0.0,4115,0.0,0.7883303165435791,6.018531165893214e-37,0.053466346114873886,0.0016804337501525879,0.2,0.6167992949485779,0.0013073470909148455,481999,145926.0,0.18067769495933775,4115,0.0,472000,4000,481999,0.2
1,476000,False,119,993e9_00000,2025-06-01_20-29-20,1748798960,4.981130361557007,563.8453171253204,22856,Cerebro,127.0.0.1,563.8453171253204,119,4.70572711843612,1.4801915679438753e-05,4.705449802372229,1.0912011412852043,3.604477302343683,0.006678058530013941,0.02961536999908276,4000,9700,92.00000000000037,80,18,1889.1999999999998,1853.01,119,32.65,476000,4,0,0,23.71666666666667,73.93333333333334,0.0,0.0,4000,4000,926.505,926.505,476000,476000,4000,4000,476000,476000,32.65,32.65,926.505,926.505,145926.0,119.0,313036.75,0.0005,1.209800362586975,9.563628196716309,4060.299580365632,0.0,4123,0.0,0.6550596952438354,3.009265582946607e-37,-0.05934307351708412,0.003688991069793701,0.2,0.7758556604385376,0.0009072970715351403,486122,145926.0,0.18089425433865552,4123,0.0,476000,4000,486122,0.2
1,480000,False,120,993e9_00000,2025-06-01_20-29-25,1748798965,4.856651306152344,568.7019684314728,22856,Cerebro,127.0.0.1,568.7019684314728,120,4.7071271072514635,1.47668962189289e-05,4.706849256348052,1.0902921158723882,3.6067449373205935,0.006708697944370069,0.031158342002308926,4000,9807,-468.0000000000005,80,17,2059.2,1812.0739999999996,107,37.21,480000,4,0,0,24.714285714285715,74.28571428571429,0.0,0.0,4000,4000,906.0369999999998,906.0369999999998,480000,480000,4000,4000,480000,480000,37.21,37.21,906.0369999999998,906.0369999999998,145926.0,120.0,280589.875,0.0005,1.2004483938217163,10.0,4060.5130402906784,0.0,4111,0.0,0.6253307461738586,1.5046327914733034e-37,-0.13457953929901123,0.0061362385749816895,0.2,0.5964444279670715,0.001280619646422565,490233,145926.0,0.18110796499089002,4111,0.0,480000,4000,490233,0.2
1,484000,False,121,993e9_00000,2025-06-01_20-29-30,1748798970,5.4447314739227295,574.1466999053955,22856,Cerebro,127.0.0.1,574.1466999053955,121,4.711451176179112,1.4841227200927311e-05,4.711171935784429,1.0895082217137013,3.611818172947379,0.006724020964958182,0.02938062699744478,4000,9930,-147.9999999999998,80,18,2060.3999999999996,1848.0119999999995,123,32.98,484000,4,0,0,29.433333333333334,74.21666666666665,0.0,0.0,4000,4000,924.0059999999997,924.0059999999997,484000,484000,4000,4000,484000,484000,32.98,32.98,924.0059999999997,924.0059999999997,145926.0,121.0,287903.5,0.0005,1.2912670373916626,10.0,4060.728901059187,0.0,4127,0.0,0.7054529190063477,7.523163957366517e-38,-0.03629370033740997,0.0041318535804748535,0.2,0.38866379857063293,0.0011275657452642918,494360,145926.0,0.18133591243464142,4127,0.0,484000,4000,494360,0.2
1,488000,False,122,993e9_00000,2025-06-01_20-29-35,1748798975,4.86776876449585,579.0144686698914,22856,Cerebro,127.0.0.1,579.0144686698914,122,4.712886785417473,1.4851814975469265e-05,4.712606420426598,1.0884092864961432,3.614302614217948,0.006737563755175242,0.029429370999569073,4000,10052,311.99999999999864,80,17,2051.7999999999997,1854.2060000000004,122,32.99,488000,4,0,0,26.833333333333332,74.11666666666667,0.0,0.0,4000,4000,927.1030000000002,927.1030000000002,488000,488000,4000,4000,488000,488000,32.99,32.99,927.1030000000002,927.1030000000002,145926.0,122.0,319196.125,0.0005,1.2540560960769653,10.0,4060.946993308297,0.0,4126,0.0,0.5740402340888977,3.7615819786832586e-38,-0.17514857649803162,0.00360029935836792,0.2,0.4044375419616699,0.001353363855741918,498486,145926.0,0.1815600046730212,4126,0.0,488000,4000,498486,0.2
1,492000,False,123,993e9_00000,2025-06-01_20-29-40,1748798980,5.1621253490448,584.1765940189362,22856,Cerebro,127.0.0.1,584.1765940189362,123,4.717279780562951,1.4827297187835141e-05,4.716999273222252,1.0887640286311493,3.6183449140759785,0.0067284921174544585,0.03184589600074105,4000,10165,1660.2000000000003,69,18,1889.1999999999998,1860.1200000000003,113,34.8,492000,4,0,0,32.46666666666666,74.03333333333332,0.0,0.0,4000,4000,930.0600000000002,930.0600000000002,492000,492000,4000,4000,492000,492000,34.8,34.8,930.0600000000002,930.0600000000002,145926.0,123.0,313128.46875,0.0005,1.2204691171646118,10.0,4061.1663508223187,0.0,4117,0.0,0.5527607798576355,1.8807909893416293e-38,-0.203145369887352,0.003550112247467041,0.2,0.4131071865558624,0.0011899254750460386,502603,145926.0,0.18178110591538937,4117,0.0,492000,4000,502603,0.2
1,496000,False,124,993e9_00000,2025-06-01_20-29-45,1748798985,5.009662866592407,589.1862568855286,22856,Cerebro,127.0.0.1,589.1862568855286,124,4.720096749756818,1.4797023950313789e-05,4.7198160324898515,1.087304085345048,3.622619491935059,0.006724730196269714,0.028241377000231296,4000,10281,-87.99999999999997,80,16,2077.2,1846.8599999999994,116,33.9,496000,4,0,0,25.642857142857142,73.94285714285715,0.0,0.0,4000,4000,923.4299999999997,923.4299999999997,496000,496000,4000,4000,496000,496000,33.9,33.9,923.4299999999997,923.4299999999997,145926.0,124.0,284249.9375,0.0005,1.2660053968429565,9.849656105041504,4061.3871264867294,0.0,4119,0.0,0.687980055809021,9.403954246058914e-39,-0.043784432113170624,0.003101050853729248,0.2,0.41608473658561707,0.0006681091035716236,506722,145926.0,0.18201517347244103,4119,0.0,496000,4000,506722,0.2
1,500000,False,125,993e9_00000,2025-06-01_20-29-50,1748798990,4.655865669250488,593.842122554779,22856,Cerebro,127.0.0.1,593.842122554779,125,4.71935872425903,1.4763053414709676e-05,4.719078060165299,1.0857696234913385,3.623414825015604,0.0067207818943374005,0.027405736001674084,4000,10401,11.99999999999962,80,17,1889.8,1829.7700000000007,120,33.05,500000,4,0,0,27.400000000000002,74.01666666666667,0.0,0.0,4000,4000,914.8850000000003,914.8850000000003,500000,500000,4000,4000,500000,500000,33.05,33.05,914.8850000000003,914.8850000000003,145926.0,125.0,308766.4375,0.0005,1.2611547708511353,10.0,4061.6097700027694,0.0,4124,0.0,0.6407607793807983,4.701977123029457e-39,-0.10700815916061401,0.0012882351875305176,0.2,0.5307961106300354,0.0013474670704454184,510846,145926.0,0.18224468032776422,4124,0.0,500000,4000,510846,0.2
1,504000,False,126,993e9_00000,2025-06-01_20-29-55,1748798995,4.864916801452637,598.7070393562317,22856,Cerebro,127.0.0.1,598.7070393562317,126,4.720716019015985,1.4728422576847113e-05,4.720435002564166,1.0845181702564417,3.6260173207651234,0.006717960075552292,0.028635072998004035,4000,10521,-107.99999999999983,80,17,2054.7999999999993,1854.5199999999995,120,33.8,504000,4,0,0,23.5,74.03333333333333,0.0,0.0,4000,4000,927.2599999999998,927.2599999999998,504000,504000,4000,4000,504000,504000,33.8,33.8,927.2599999999998,927.2599999999998,145926.0,126.0,323613.53125,0.0005,1.230417251586914,9.836481094360352,4061.83422193584,0.0,4124,0.0,0.5012681484222412,2.3509892621639607e-39,-0.23629651963710785,0.004237115383148193,0.2,0.38585641980171204,0.0016298765549436212,514970,145926.0,0.1824885989786341,4124,0.0,504000,4000,514970,0.2
1,508000,False,127,993e9_00000,2025-06-01_20-30-00,1748799000,4.835290908813477,603.5423302650452,22856,Cerebro,127.0.0.1,603.5423302650452,127,4.721767965826019,1.4726138291026961e-05,4.721486637538229,1.0832837815536154,3.6282950525571565,0.006714672474685934,0.032024986998876556,4000,10633,-208.00000000000065,80,17,1889.8,1808.8619999999996,112,36.23,508000,4,0,0,27.13333333333333,74.01666666666667,0.0,0.0,4000,4000,904.4309999999998,904.4309999999998,508000,508000,4000,4000,508000,508000,36.23,36.23,904.4309999999998,904.4309999999998,145926.0,127.0,305893.0,0.0005,1.2273900508880615,10.0,4062.059623853249,0.0,4116,0.0,0.5498896837234497,1.1754946310819804e-39,-0.20463229715824127,0.008584082126617432,0.2,0.47347426414489746,0.0008150093490257859,519086,145926.0,0.18273041098845608,4116,0.0,508000,4000,519086,0.2
1,512000,False,128,993e9_00000,2025-06-01_20-30-05,1748799005,4.957617998123169,608.4999482631683,22856,Cerebro,127.0.0.1,608.4999482631683,128,4.724026689168058,1.468787715601986e-05,4.723745386162871,1.0815334987382836,3.632303117031551,0.006710203749897471,0.02823458400031086,4000,10749,-288.0000000000005,80,16,2071.1999999999994,1810.55,116,34.75,512000,4,0,0,24.683333333333334,73.94999999999999,0.0,0.0,4000,4000,905.275,905.275,512000,512000,4000,4000,512000,512000,34.75,34.75,905.275,905.275,145926.0,128.0,318643.84375,0.0005,1.174554467201233,10.0,4062.286334310116,0.0,4120,0.0,0.505745530128479,5.87746614891758e-40,-0.25934359431266785,0.0029892325401306152,0.2,0.3708353340625763,0.0015815525548532605,523206,145926.0,0.18298498552818626,4120,0.0,512000,4000,523206,0.2
1,516000,False,129,993e9_00000,2025-06-01_20-30-09,1748799009,4.651166915893555,613.1511151790619,22856,Cerebro,127.0.0.1,613.1511151790619,129,4.723206275276348,1.4669998202576088e-05,4.722924683301457,1.0798806267512944,3.6331288698609634,0.006705831712752846,0.02665166699734982,4000,10873,31.9999999999998,80,17,1889.8,1819.376,124,32.04,516000,4,0,0,30.91666666666666,73.91666666666667,0.0,0.0,4000,4000,909.688,909.688,516000,516000,4000,4000,516000,516000,32.04,32.04,909.688,909.688,145926.0,129.0,308780.4375,0.0005,1.2011027336120605,10.0,4062.515104595461,0.0,4128,0.0,0.648714005947113,2.93873307445879e-40,-0.1110653504729271,0.0033368468284606934,0.2,0.4889683127403259,0.0011637804564088583,527334,145926.0,0.18323749738602432,4128,0.0,516000,4000,527334,0.2
