num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_len_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/num_env_steps_sampled,env_runners/num_episodes_lifetime,env_runners/episode_len_max,env_runners/episode_duration_sec_mean,env_runners/episode_return_mean,env_runners/episode_len_min,env_runners/num_episodes,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/agent_steps/ai,env_runners/agent_steps/human,env_runners/agent_episode_returns_mean/ai,env_runners/agent_episode_returns_mean/human,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_module_steps_sampled_lifetime/human,env_runners/num_agent_steps_sampled/ai,env_runners/num_agent_steps_sampled/human,env_runners/module_episode_returns_mean/ai,env_runners/module_episode_returns_mean/human,env_runners/num_module_steps_sampled/ai,env_runners/num_module_steps_sampled/human,learners/ai/module_train_batch_size_mean,learners/ai/vf_loss_unclipped,learners/ai/num_module_steps_trained_lifetime,learners/ai/curr_kl_coeff,learners/ai/total_loss,learners/ai/mean_kl_loss,learners/ai/default_optimizer_learning_rate,learners/ai/num_module_steps_trained,learners/ai/vf_loss,learners/ai/curr_entropy_coeff,learners/ai/num_non_trainable_parameters,learners/ai/num_trainable_parameters,learners/ai/weights_seq_no,learners/ai/policy_loss,learners/ai/gradients_default_optimizer_global_norm,learners/ai/vf_explained_var,learners/ai/entropy,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/human/curr_entropy_coeff 
1,1324000,False,331,17070_00000,2025-06-01_22-22-16,1748805736,4.751130819320679,1535.9450643062592,54100,Cerebro,127.0.0.1,1535.9450643062592,331,4.632647278158465,1.491955003393217e-05,4.632324610368037,0.9843998811152727,3.6373188043966893,0.007685075412574172,831.999999999999,-207.99999999999963,80.0,1324000,4000,16548,80,0.07740639999741689,483.3999999999993,80,48,4,0,0,28.200000000000003,71.71666666666667,0.0,0.0,80.0,80.0,241.69999999999965,241.69999999999965,1324000,1324000,1324000,1324000,4000,4000,241.69999999999965,241.69999999999965,4000,4000,4052.12748511802,8679.9384765625,1341260,0.0,0.6730594635009766,0.003232050221413374,0.0005,4052,9.105287551879883,0.2,0.0,152070.0,331.0,0.03984493762254715,0.4791244864463806,0.007788717746734619,1.3865705728530884,0.0,1341260,1324000,4052,0.2044145828319892,0.0,152070.0,4000,0.2
1,1328000,False,332,17070_00000,2025-06-01_22-22-20,1748805740,4.66005802154541,1540.6051223278046,54100,Cerebro,127.0.0.1,1540.6051223278046,332,4.632816769376649,1.4902354956629364e-05,4.632494319264496,0.9830719193043467,3.6388309453525594,0.007671763658560062,831.999999999999,11.999999999999346,80.0,1328000,4000,16600,80,0.07116553699772339,501.99999999999943,80,52,4,0,0,19.599999999999998,71.58333333333333,0.0,0.0,80.0,80.0,250.99999999999972,250.99999999999972,1328000,1328000,1328000,1328000,4000,4000,250.99999999999972,250.99999999999972,4000,4000,4052.129358687541,9968.427734375,1345313,0.0,0.6087179780006409,0.002721629338338971,0.0005,4053,8.854655265808105,0.2,0.0,152070.0,332.0,-0.00526338629424572,0.5640515685081482,0.013247907161712646,1.3574209213256836,0.0,1345313,1328000,4053,0.20453845162725823,0.0,152070.0,4000,0.2
1,1332000,False,333,17070_00000,2025-06-01_22-22-25,1748805745,4.7137064933776855,1545.3188288211823,54100,Cerebro,127.0.0.1,1545.3188288211823,333,4.633523511683394,1.490133136985487e-05,4.633200972072157,0.9824462131114767,3.6401713638991082,0.007661302021819914,751.9999999999995,-167.9999999999998,80.0,1332000,4000,16648,80,0.06536929599766154,482.7999999999993,80,48,4,0,0,30.320000000000004,71.52,0.0,0.0,80.0,80.0,241.39999999999964,241.39999999999964,1332000,1332000,1332000,1332000,4000,4000,241.39999999999964,241.39999999999964,4000,4000,4052.1311820371598,7613.193359375,1349365,0.0,0.7277731895446777,0.003213453572243452,0.0005,4052,8.259289741516113,0.2,0.0,152070.0,333.0,0.16963201761245728,0.7028795480728149,0.04766660928726196,1.3389395475387573,0.0,1349365,1332000,4052,0.20465646055833783,0.0,152070.0,4000,0.2
1,1336000,False,334,17070_00000,2025-06-01_22-22-29,1748805749,4.338707208633423,1549.6575360298157,54100,Cerebro,127.0.0.1,1549.6575360298157,334,4.630466487566703,1.4873317813356801e-05,4.630144234351318,0.9809976639805619,3.638558289260152,0.007665433001171391,751.9999999999995,-167.9999999999998,80.0,1336000,4000,16700,80,0.06494939499534666,450.3999999999993,80,52,4,0,0,18.333333333333332,70.98333333333333,0.0,0.0,80.0,80.0,225.19999999999965,225.19999999999965,1336000,1336000,1336000,1336000,4000,4000,225.19999999999965,225.19999999999965,4000,4000,4052.1330559839175,7174.13525390625,1353418,0.0,0.5112125277519226,0.0016129917930811644,0.0005,4053,7.564944744110107,0.2,0.0,152070.0,334.0,0.025249352678656578,0.5669094324111938,0.051081299781799316,1.3526562452316284,0.0,1353418,1336000,4053,0.20477049139563552,0.0,152070.0,4000,0.2
1,1340000,False,335,17070_00000,2025-06-01_22-22-35,1748805755,5.3557868003845215,1555.0133228302002,54100,Cerebro,127.0.0.1,1555.0133228302002,335,4.6376085656915675,1.4845584392423714e-05,4.637286595008069,0.9810493433403134,3.645657545367708,0.007654793671498343,731.9999999999995,-107.99999999999977,80.0,1340000,4000,16748,80,0.0669233969936613,445.99999999999943,80,48,4,0,0,34.65714285714286,71.4857142857143,0.0,0.0,80.0,80.0,222.99999999999972,222.99999999999972,1340000,1340000,1340000,1340000,4000,4000,222.99999999999972,222.99999999999972,4000,4000,4052.1348793335364,7982.58251953125,1357470,0.0,0.6037232875823975,0.0027789620216935873,0.0005,4052,8.675676345825195,0.2,0.0,152070.0,335.0,-0.005422361195087433,0.5123523473739624,0.018863141536712646,1.2921099662780762,0.0,1357470,1340000,4052,0.20489986946013364,0.0,152070.0,4000,0.2
1,1344000,False,336,17070_00000,2025-06-01_22-22-40,1748805760,4.4517786502838135,1559.465101480484,54100,Cerebro,127.0.0.1,1559.465101480484,336,4.635618379034987,1.4822128918234538e-05,4.635296180057681,0.9810717709071077,3.6436333079140732,0.0076539067346477,751.9999999999995,-107.99999999999977,80.0,1344000,4000,16800,80,0.0727732479973929,449.59999999999934,80,52,4,0,0,22.083333333333332,71.7,0.0,0.0,80.0,80.0,224.79999999999967,224.79999999999967,1344000,1344000,1344000,1344000,4000,4000,224.79999999999967,224.79999999999967,4000,4000,4052.136752910564,6164.125,1361523,0.0,0.7458705306053162,0.0023324976209551096,0.0005,4053,7.871003150939941,0.2,0.0,152070.0,336.0,0.23016689717769623,0.8870143890380859,0.027458786964416504,1.3569833040237427,0.0,1361523,1344000,4053,0.20502335385420417,0.0,152070.0,4000,0.2
1,1348000,False,337,17070_00000,2025-06-01_22-22-45,1748805765,4.7044408321380615,1564.169542312622,54100,Cerebro,127.0.0.1,1564.169542312622,337,4.636205162244705,1.4805907470012098e-05,4.635883238257434,0.9806874431976079,3.6446135168350695,0.007645118667470887,751.9999999999999,-227.99999999999977,80.0,1348000,4000,16848,80,0.0717376399989007,454.39999999999935,80,48,4,0,0,23.916666666666668,71.68333333333334,0.0,0.0,80.0,80.0,227.19999999999968,227.19999999999968,1348000,1348000,1348000,1348000,4000,4000,227.19999999999968,227.19999999999968,4000,4000,4052.1385755281185,11318.0185546875,1365575,0.0,0.39081698656082153,0.0014746119268238544,0.0005,4052,8.82518196105957,0.2,0.0,152070.0,337.0,-0.24441999197006226,0.625115156173706,0.03473246097564697,1.2364059686660767,0.0,1365575,1348000,4052,0.20514180626344897,0.0,152070.0,4000,0.2
1,1352000,False,338,17070_00000,2025-06-01_22-22-49,1748805769,4.55733847618103,1568.726880788803,54100,Cerebro,127.0.0.1,1568.726880788803,338,4.6353095216219105,1.4803848342874792e-05,4.634987702874666,0.9802647687658359,3.6441568396665405,0.0076321444810177885,791.999999999999,-227.99999999999977,80.0,1352000,4000,16900,80,0.06931776999903377,464.59999999999934,80,52,4,0,0,21.159999999999997,71.6,0.0,0.0,80.0,80.0,232.29999999999967,232.29999999999967,1352000,1352000,1352000,1352000,4000,4000,232.29999999999967,232.29999999999967,4000,4000,4052.1404480180304,6591.07080078125,1369628,0.0,0.6818951964378357,0.00164198933634907,0.0005,4053,8.286883354187012,0.2,0.0,152070.0,338.0,0.13450376689434052,0.6025859713554382,0.03531312942504883,1.4064847230911255,0.0,1369628,1352000,4053,0.20527174633911843,0.0,152070.0,4000,0.2
1,1356000,False,339,17070_00000,2025-06-01_22-22-54,1748805774,4.430468559265137,1573.1573493480682,54100,Cerebro,127.0.0.1,1573.1573493480682,339,4.633167420406005,1.4784810259639078e-05,4.632845666845507,0.979198231077768,3.6430857172698907,0.007630346036719883,791.999999999999,-27.999999999999957,80.0,1356000,4000,16948,80,0.06589750199986157,470.5999999999994,80,48,4,0,0,22.866666666666664,71.61666666666666,0.0,0.0,80.0,80.0,235.2999999999997,235.2999999999997,1356000,1356000,1356000,1356000,4000,4000,235.2999999999997,235.2999999999997,4000,4000,4052.1422692005913,7626.390625,1373680,0.0,0.6370343565940857,0.002031755167990923,0.0005,4052,8.438519477844238,0.2,0.0,152070.0,339.0,0.06506889313459396,0.5462195873260498,0.0446009635925293,1.3594326972961426,0.0,1373680,1356000,4052,0.20539565856264863,0.0,152070.0,4000,0.2
1,1360000,False,340,17070_00000,2025-06-01_22-22-58,1748805778,4.855960369110107,1578.0133097171783,54100,Cerebro,127.0.0.1,1578.0133097171783,340,4.635308019201879,1.4757961914243167e-05,4.634986722176918,0.981861308767056,3.6425720140971,0.00762126957660689,751.9999999999995,-187.9999999999998,80.0,1360000,4000,17000,80,0.06721300700097345,457.9999999999993,80,52,4,0,0,30.660000000000004,71.64000000000001,0.0,0.0,80.0,80.0,228.99999999999966,228.99999999999966,1360000,1360000,1360000,1360000,4000,4000,228.99999999999966,228.99999999999966,4000,4000,4052.144139914699,9946.5087890625,1377733,0.0,0.5897818207740784,0.002120301825925708,0.0005,4053,8.728121757507324,0.2,0.0,152070.0,340.0,-0.022456657141447067,0.9160618782043457,0.014235496520996094,1.3028688430786133,0.0,1377733,1360000,4053,0.20551553647706994,0.0,152070.0,4000,0.2
1,1364000,False,341,17070_00000,2025-06-01_22-23-03,1748805783,4.411494016647339,1582.4248037338257,54100,Cerebro,127.0.0.1,1582.4248037338257,341,4.632955729010288,1.4736382672450291e-05,4.632634369955086,0.9824254936791587,3.6396645839560486,0.0076109018804671,731.9999999999995,-187.9999999999998,80.0,1364000,4000,17048,80,0.06839219699962996,486.9999999999993,80,48,4,0,0,19.866666666666667,71.55,0.0,0.0,80.0,80.0,243.49999999999966,243.49999999999966,1364000,1364000,1364000,1364000,4000,4000,243.49999999999966,243.49999999999966,4000,4000,4052.1459589876044,9913.0234375,1381785,0.0,0.6506446599960327,0.0026616454124450684,0.0005,4052,8.784000396728516,0.2,0.0,152070.0,341.0,0.04327929764986038,0.5287728309631348,0.014479219913482666,1.3551729917526245,0.0,1381785,1364000,4052,0.2056299158473492,0.0,152070.0,4000,0.2
1,1368000,False,342,17070_00000,2025-06-01_22-23-08,1748805788,5.067851781845093,1587.4926555156708,54100,Cerebro,127.0.0.1,1587.4926555156708,342,4.637157126720034,1.4731019344907237e-05,4.636835173255491,0.9841773827420675,3.6421096221167057,0.007608933861594272,751.9999999999999,-187.9999999999997,80.0,1368000,4000,17100,80,0.07331210199627095,504.9999999999993,80,52,4,0,0,26.185714285714287,71.5,0.0,0.0,80.0,80.0,252.49999999999966,252.49999999999966,1368000,1368000,1368000,1368000,4000,4000,252.49999999999966,252.49999999999966,4000,4000,4052.1478272650606,12190.970703125,1385838,0.0,0.5020543336868286,0.0020019866060465574,0.0005,4053,9.156013488769531,0.2,0.0,152070.0,342.0,-0.1622273325920105,0.5822662115097046,0.005409359931945801,1.2565982341766357,0.0,1385838,1368000,4053,0.2057549753565727,0.0,152070.0,4000,0.2
1,1372000,False,343,17070_00000,2025-06-01_22-23-12,1748805792,4.355059385299683,1591.8477149009705,54100,Cerebro,127.0.0.1,1591.8477149009705,343,4.6342396094531555,1.509070893747004e-05,4.63391602052296,0.983608840914479,3.6397656628958153,0.007594718522635438,751.9999999999999,-187.9999999999997,80.0,1372000,4000,17148,80,0.07469841900106985,485.99999999999926,80,48,4,0,0,21.98,71.5,0.0,0.0,80.0,80.0,242.99999999999963,242.99999999999963,1372000,1372000,1372000,1372000,4000,4000,242.99999999999963,242.99999999999963,4000,4000,4052.1496435810686,10160.6474609375,1389890,0.0,0.5715948939323425,0.001922016148455441,0.0005,4052,8.67393684387207,0.2,0.0,152070.0,343.0,-0.048804230988025665,0.7299590110778809,0.021963119506835938,1.234972357749939,0.0,1389890,1372000,4052,0.20587525824402733,0.0,152070.0,4000,0.2
1,1376000,False,344,17070_00000,2025-06-01_22-23-17,1748805797,4.528162956237793,1596.3758778572083,54100,Cerebro,127.0.0.1,1596.3758778572083,344,4.633077320358675,1.5055802149299961e-05,4.6327541423178085,0.9823259335055045,3.639901107267098,0.007582131337321875,851.9999999999991,-227.9999999999997,80.0,1376000,4000,17200,80,0.06563106100191363,493.79999999999944,80,52,4,0,0,19.883333333333333,71.3,0.0,0.0,80.0,80.0,246.89999999999972,246.89999999999972,1376000,1376000,1376000,1376000,4000,4000,246.89999999999972,246.89999999999972,4000,4000,4052.1515087880302,12247.05859375,1393943,0.0,0.5100498199462891,0.002731958171352744,0.0005,4053,8.73649787902832,0.2,0.0,152070.0,344.0,-0.12134110927581787,0.6448644995689392,0.030399858951568604,1.2112939357757568,0.0,1393943,1376000,4053,0.20598940997619425,0.0,152070.0,4000,0.2
1,1380000,False,345,17070_00000,2025-06-01_22-23-22,1748805802,4.744197607040405,1601.1200754642487,54100,Cerebro,127.0.0.1,1601.1200754642487,345,4.634098663155345,1.5039243983995855e-05,4.633775655894862,0.9824707811709085,3.6407756291946884,0.00758839602384168,891.9999999999995,-348.00000000000057,80.0,1380000,4000,17248,80,0.06714278499828652,485.5999999999993,80,48,4,0,0,28.619999999999997,71.2,0.0,0.0,80.0,80.0,242.79999999999964,242.79999999999964,1380000,1380000,1380000,1380000,4000,4000,242.79999999999964,242.79999999999964,4000,4000,4052.1533217264946,7942.0693359375,1397995,0.0,0.6451467275619507,0.0025179164949804544,0.0005,4052,8.11585521697998,0.2,0.0,152070.0,345.0,0.11596262454986572,0.6713646054267883,0.018954336643218994,1.4120069742202759,0.0,1397995,1380000,4052,0.20611730446789392,0.0,152070.0,4000,0.2
1,1384000,False,346,17070_00000,2025-06-01_22-23-26,1748805806,4.375406742095947,1605.4954822063446,54100,Cerebro,127.0.0.1,1605.4954822063446,346,4.631407031524025,1.5046851583092632e-05,4.631083583335553,0.9825794173592185,3.6379800859030476,0.007584533063690524,891.9999999999995,-348.00000000000057,80.0,1384000,4000,17300,80,0.07178650999907404,483.39999999999935,80,52,4,0,0,18.083333333333336,71.2,0.0,0.0,80.0,80.0,241.69999999999968,241.69999999999968,1384000,1384000,1384000,1384000,4000,4000,241.69999999999968,241.69999999999968,4000,4000,4052.1551832553105,11678.3828125,1402048,0.0,0.5889562964439392,0.0018680320354178548,0.0005,4053,8.982019424438477,0.2,0.0,152070.0,346.0,-0.059468045830726624,0.6421922445297241,0.02721583843231201,1.2488881349563599,0.0,1402048,1384000,4053,0.2062388940887623,0.0,152070.0,4000,0.2
1,1388000,False,347,17070_00000,2025-06-01_22-23-31,1748805811,4.622618675231934,1610.1181008815765,54100,Cerebro,127.0.0.1,1610.1181008815765,347,4.631213312208775,1.5036382969137559e-05,4.630889880502713,0.9820026201860216,3.6383478450439477,0.007599928732808137,751.9999999999995,-168.00000000000009,80.0,1388000,4000,17348,80,0.06928095300099812,488.99999999999926,80,48,4,0,0,25.083333333333332,71.2,0.0,0.0,80.0,80.0,244.49999999999963,244.49999999999963,1388000,1388000,1388000,1388000,4000,4000,244.49999999999963,244.49999999999963,4000,4000,4052.1569922213775,9682.0751953125,1406100,0.0,0.6355619430541992,0.0017894033808261156,0.0005,4052,9.416332244873047,0.2,0.0,152070.0,347.0,-0.06541062146425247,0.5034371018409729,0.059698402881622314,1.203303337097168,0.0,1406100,1388000,4052,0.206356368116771,0.0,152070.0,4000,0.2
1,1392000,False,348,17070_00000,2025-06-01_22-23-36,1748805816,4.7677013874053955,1614.885802268982,54100,Cerebro,127.0.0.1,1614.885802268982,348,4.632475777086606,1.5013018942333623e-05,4.6321524536976675,0.982518796984204,3.639085715593298,0.0076076104452945876,751.9999999999994,-247.99999999999972,80.0,1392000,4000,17400,80,0.07051674399932381,473.1999999999994,80,52,4,0,0,24.349999999999998,71.15,0.0,0.0,80.0,80.0,236.5999999999997,236.5999999999997,1392000,1392000,1392000,1392000,4000,4000,236.5999999999997,236.5999999999997,4000,4000,4052.158849489798,10247.5791015625,1410153,0.0,0.5050316452980042,0.002077377401292324,0.0005,4053,8.917242050170898,0.2,0.0,152070.0,348.0,-0.13497580587863922,0.6506935954093933,0.024530470371246338,1.2585840225219727,0.0,1410153,1392000,4053,0.2064852388748082,0.0,152070.0,4000,0.2
1,1396000,False,349,17070_00000,2025-06-01_22-23-41,1748805821,5.59107232093811,1620.47687458992,54100,Cerebro,127.0.0.1,1620.47687458992,349,4.638957377315538,1.5128888450059087e-05,4.638632945160605,0.9864110360148818,3.6416523404374797,0.007624452341142057,751.9999999999993,-247.99999999999972,80.0,1396000,4000,17448,80,0.07767916199984029,475.79999999999933,80,48,4,0,0,30.142857142857142,71.68571428571428,0.0,0.0,80.0,80.0,237.89999999999966,237.89999999999966,1396000,1396000,1396000,1396000,4000,4000,237.89999999999966,237.89999999999966,4000,4000,4052.160653913628,10545.302734375,1414205,0.0,0.5815917253494263,0.0016496741445735097,0.0005,4052,8.659069061279297,0.2,0.0,152070.0,349.0,-0.024002177640795708,0.6273853182792664,0.03421205282211304,1.3015646934509277,0.0,1414205,1396000,4052,0.20661034033087033,0.0,152070.0,4000,0.2
1,1400000,False,350,17070_00000,2025-06-01_22-23-46,1748805826,4.857174634933472,1625.3340492248535,54100,Cerebro,127.0.0.1,1625.3340492248535,350,4.640989742542637,1.5107599973366026e-05,4.6406655217088595,0.9869846076550711,3.6431226340332126,0.0076108788182178075,751.9999999999993,-167.99999999999977,80.0,1400000,4000,17500,80,0.07858762400224804,484.7999999999993,80,52,4,0,0,31.100000000000005,71.76000000000002,0.0,0.0,80.0,80.0,242.39999999999964,242.39999999999964,1400000,1400000,1400000,1400000,4000,4000,242.39999999999964,242.39999999999964,4000,4000,4052.1625063640317,8394.806640625,1418258,0.0,0.6379075646400452,0.0021337985526770353,0.0005,4053,8.842499732971191,0.2,0.0,152070.0,350.0,0.019766997545957565,0.724033534526825,0.01505279541015625,1.3305463790893555,0.0,1418258,1400000,4053,0.20673072983392163,0.0,152070.0,4000,0.2
1,1404000,False,351,17070_00000,2025-06-01_22-23-51,1748805831,5.038241624832153,1630.3722908496857,54100,Cerebro,127.0.0.1,1630.3722908496857,351,4.644820131117401,1.5070524259608e-05,4.644495742491606,0.9902913115787279,3.6436468036927105,0.007610002030125811,731.9999999999992,-147.9999999999998,80.0,1404000,4000,17548,80,0.08072621600411367,478.99999999999943,80,48,4,0,0,26.042857142857144,72.0,0.0,0.0,80.0,80.0,239.49999999999972,239.49999999999972,1404000,1404000,1404000,1404000,4000,4000,239.49999999999972,239.49999999999972,4000,4000,4052.1643057000365,9674.263671875,1422310,0.0,0.5438979268074036,0.0024938832502812147,0.0005,4052,8.412298202514648,0.2,0.0,152070.0,351.0,-0.039729442447423935,0.557628870010376,0.006353199481964111,1.2880125045776367,0.0,1422310,1404000,4052,0.20684704077288057,0.0,152070.0,4000,0.2
1,1408000,False,352,17070_00000,2025-06-01_22-23-56,1748805836,5.071168422698975,1635.4434592723846,54100,Cerebro,127.0.0.1,1635.4434592723846,352,4.648975245806424,1.5041818781826894e-05,4.648651228066547,0.9921330404627711,3.645966572655545,0.0076065940097824495,751.9999999999999,-407.9999999999997,80.0,1408000,4000,17600,80,0.08682257000473328,458.39999999999947,80,52,4,0,0,33.199999999999996,72.2,0.0,0.0,80.0,80.0,229.19999999999973,229.19999999999973,1408000,1408000,1408000,1408000,4000,4000,229.19999999999973,229.19999999999973,4000,4000,4052.166152798685,8054.025390625,1426363,0.0,0.8404555320739746,0.0019136921036988497,0.0005,4053,8.504589080810547,0.2,0.0,152070.0,352.0,0.2622005045413971,0.8219009637832642,0.040570199489593506,1.3610191345214844,0.0,1426363,1408000,4053,0.20697607403007448,0.0,152070.0,4000,0.2
1,1412000,False,353,17070_00000,2025-06-01_22-24-01,1748805841,4.977486848831177,1640.4209461212158,54100,Cerebro,127.0.0.1,1640.4209461212158,353,4.652119139348653,1.5008400320751132e-05,4.651795123785966,0.9929378730577789,3.648294065929047,0.007612304069545463,751.9999999999999,-407.9999999999997,80.0,1412000,4000,17648,80,0.08364594100276009,453.3999999999994,80,48,4,0,0,26.900000000000002,72.15714285714286,0.0,0.0,80.0,80.0,226.6999999999997,226.6999999999997,1412000,1412000,1412000,1412000,4000,4000,226.6999999999997,226.6999999999997,4000,4000,4052.1679465247903,9540.41015625,1430415,0.0,0.5542720556259155,0.002155780093744397,0.0005,4052,8.571394920349121,0.2,0.0,152070.0,353.0,-0.044457390904426575,0.6337788701057434,0.026192009449005127,1.2920498847961426,0.0,1430415,1412000,4052,0.20709936769804446,0.0,152070.0,4000,0.2
1,1416000,False,354,17070_00000,2025-06-01_22-24-06,1748805846,5.176831960678101,1645.597778081894,54100,Cerebro,127.0.0.1,1645.597778081894,354,4.657264023955132,1.5019316379323833e-05,4.656939751547637,0.993415704327177,3.6529691902699564,0.0076054300287846524,951.999999999999,-127.99999999999983,80.0,1416000,4000,17700,80,0.07780635000148323,485.1999999999994,80,52,4,0,0,36.583333333333336,72.18333333333334,0.0,0.0,80.0,80.0,242.5999999999997,242.5999999999997,1416000,1416000,1416000,1416000,4000,4000,242.5999999999997,242.5999999999997,4000,4000,4052.1697877610936,11602.6455078125,1434468,0.0,0.49760571122169495,0.0014969554031267762,0.0005,4053,7.946636199951172,0.2,0.0,152070.0,354.0,-0.03753802552819252,0.6494792103767395,0.0006082057952880859,1.2975990772247314,0.0,1434468,1416000,4053,0.20721854996525302,0.0,152070.0,4000,0.2
1,1420000,False,355,17070_00000,2025-06-01_22-24-11,1748805851,4.767314195632935,1650.3650922775269,54100,Cerebro,127.0.0.1,1650.3650922775269,355,4.6582316647155455,1.4990122972731074e-05,4.657907217032292,0.9927737172835857,3.654547203367114,0.007627506728328288,951.999999999999,-308.0000000000008,80.0,1420000,4000,17748,80,0.07315312899998389,472.3999999999993,80,48,4,0,0,23.416666666666668,72.10000000000001,0.0,0.0,80.0,80.0,236.19999999999965,236.19999999999965,1420000,1420000,1420000,1420000,4000,4000,236.19999999999965,236.19999999999965,4000,4000,4052.171575378018,13623.720703125,1438520,0.0,0.4332657754421234,0.002135864458978176,0.0005,4052,8.841418266296387,0.2,0.0,152070.0,355.0,-0.21019405126571655,0.43162715435028076,0.01361846923828125,1.2034099102020264,0.0,1438520,1420000,4052,0.2073476878903458,0.0,152070.0,4000,0.2
1,1424000,False,356,17070_00000,2025-06-01_22-24-17,1748805857,5.202063322067261,1655.5671555995941,54100,Cerebro,127.0.0.1,1655.5671555995941,356,4.663541420068581,1.499322174386803e-05,4.663216331861683,0.9950008521108508,3.657596272333412,0.007654880661565823,751.9999999999994,-308.0000000000008,80.0,1424000,4000,17800,80,0.07988402399874758,463.79999999999933,80,52,4,0,0,34.057142857142864,72.2,0.0,0.0,80.0,80.0,231.89999999999966,231.89999999999966,1424000,1424000,1424000,1424000,4000,4000,231.89999999999966,231.89999999999966,4000,4000,4052.173410263828,7782.1669921875,1442573,0.0,0.7510677576065063,0.0028478496242314577,0.0005,4053,7.969953536987305,0.2,0.0,152070.0,356.0,0.225257009267807,0.8079065680503845,0.04049128293991089,1.3559229373931885,0.0,1442573,1424000,4053,0.2074720941919428,0.0,152070.0,4000,0.2
1,1428000,False,357,17070_00000,2025-06-01_22-24-22,1748805862,4.657018184661865,1660.224173784256,54100,Cerebro,127.0.0.1,1660.224173784256,357,4.663363050867593,1.4963289858091944e-05,4.663038450543262,0.9944155445893189,3.658021509610019,0.007639615854771336,751.9999999999994,-227.99999999999997,80.0,1428000,4000,17848,80,0.0800548509991495,507.5999999999993,80,48,4,0,0,22.933333333333337,72.46666666666667,0.0,0.0,80.0,80.0,253.79999999999964,253.79999999999964,1428000,1428000,1428000,1428000,4000,4000,253.79999999999964,253.79999999999964,4000,4000,4052.175191294384,13438.1162109375,1446625,0.0,0.5239394307136536,0.0018395485822111368,0.0005,4052,8.494522094726562,0.2,0.0,152070.0,357.0,-0.0898447260260582,0.8517360091209412,0.028190255165100098,1.1783405542373657,0.0,1446625,1428000,4052,0.20759190642872166,0.0,152070.0,4000,0.2
1,1432000,False,358,17070_00000,2025-06-01_22-24-26,1748805866,4.7512898445129395,1664.975463628769,54100,Cerebro,127.0.0.1,1664.975463628769,358,4.664144996359266,1.4942656777627452e-05,4.663820452037752,0.9932631281434332,3.65996088951388,0.007634979696069731,771.999999999999,-27.99999999999991,80.0,1432000,4000,17900,80,0.06698309600295033,512.9999999999993,80,52,4,0,0,23.349999999999998,72.53333333333332,0.0,0.0,80.0,80.0,256.49999999999966,256.49999999999966,1432000,1432000,1432000,1432000,4000,4000,256.49999999999966,256.49999999999966,4000,4000,4052.177019363303,11096.2724609375,1450678,0.0,0.67594975233078,0.002303175861015916,0.0005,4053,9.227276802062988,0.2,0.0,152070.0,358.0,-0.005135303363204002,0.8618112802505493,0.037716567516326904,1.2082133293151855,0.0,1450678,1432000,4053,0.20772217170134916,0.0,152070.0,4000,0.2
1,1436000,False,359,17070_00000,2025-06-01_22-24-31,1748805871,4.532339334487915,1669.5078029632568,54100,Cerebro,127.0.0.1,1669.5078029632568,359,4.662704803395536,1.493623071664712e-05,4.662380327516911,0.9926875868618292,3.6591165276186475,0.007617558899042448,771.999999999999,-167.9999999999998,80.0,1436000,4000,17948,80,0.06667850100435317,490.5999999999994,80,48,4,0,0,31.3,72.46000000000001,0.0,0.0,80.0,80.0,245.2999999999997,245.2999999999997,1436000,1436000,1436000,1436000,4000,4000,245.2999999999997,245.2999999999997,4000,4000,4052.1787933517135,11089.0537109375,1454730,0.0,0.46183156967163086,0.0017072095070034266,0.0005,4052,7.837352275848389,0.2,0.0,152070.0,359.0,-0.07251492887735367,0.7090708613395691,0.03339511156082153,1.246943473815918,0.0,1454730,1436000,4052,0.20784633075787887,0.0,152070.0,4000,0.2
