num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_duration_sec_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/num_episodes,env_runners/episode_len_mean,env_runners/episode_len_min,env_runners/episode_return_mean,env_runners/episode_len_max,env_runners/num_episodes_lifetime,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/num_env_steps_sampled,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/agent_episode_returns_mean/human,env_runners/agent_episode_returns_mean/ai,env_runners/num_agent_steps_sampled/ai,env_runners/num_agent_steps_sampled/human,env_runners/module_episode_returns_mean/ai,env_runners/module_episode_returns_mean/human,env_runners/num_module_steps_sampled_lifetime/human,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/num_module_steps_sampled/ai,env_runners/num_module_steps_sampled/human,env_runners/agent_steps/ai,env_runners/agent_steps/human,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/ai/num_non_trainable_parameters,learners/ai/num_module_steps_trained,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/total_loss,learners/ai/gradients_default_optimizer_global_norm,learners/ai/vf_explained_var,learners/ai/entropy,learners/ai/num_trainable_parameters,learners/ai/curr_kl_coeff,learners/ai/weights_seq_no,learners/ai/module_train_batch_size_mean,learners/ai/vf_loss,learners/ai/vf_loss_unclipped,learners/ai/policy_loss,learners/ai/default_optimizer_learning_rate,learners/ai/curr_entropy_coeff,learners/ai/num_module_steps_trained_lifetime,learners/ai/mean_kl_loss,learners/human/curr_entropy_coeff
1,364000,False,91,0f52f_00000,2025-06-01_18-00-17,1748790017,5.039523124694824,444.35809540748596,20204,Cerebro,127.0.0.1,444.35809540748596,91,4.791786292498288,1.5266091210563417e-05,4.791522815185785,1.0549577741767506,3.727127702907383,0.0067376228840681646,0.032714217000175266,364000,107,37.9,17,1393.2,80,6288,1463.0,210.0,4000,4,0,0,28.08571428571429,67.39999999999999,0.0,0.0,696.6,696.6,4000,4000,696.6,696.6,364000,364000,364000,364000,4000,4000,37.9,37.9,0.0,4111,364000,145926.0,0.1949871674935259,4000,370594,0.0,4111,0.0,0.7209422588348389,0.41775014996528625,-0.0047779083251953125,1.2897201776504517,145926.0,8.077935789833782e-29,91.0,4054.668963196114,9.660261154174805,158316.375,0.012860281392931938,0.001,0.2,370594,0.0017928967718034983,0.2
1,368000,False,92,0f52f_00000,2025-06-01_18-00-22,1748790022,5.130807161331177,449.48890256881714,20204,Cerebro,127.0.0.1,449.48890256881714,92,4.795064539573324,1.5248430162261169e-05,4.794800324034456,1.0540301044349552,3.7313200448785873,0.006738223654789716,0.030010662998538464,368000,118,34.09,15,1390.11,80,6406,1618.0,-410.0,4000,4,0,0,28.833333333333332,67.39999999999999,0.0,0.0,695.055,695.055,4000,4000,695.055,695.055,368000,368000,368000,368000,4000,4000,34.09,34.09,0.0,4122,368000,145926.0,0.19516187463490775,4000,374716,0.0,4122,0.0,0.7819804549217224,0.4700106978416443,-0.01494443416595459,1.2607653141021729,145926.0,4.038967894916891e-29,92.0,4054.805030148323,9.825578689575195,163997.34375,0.05157570540904999,0.001,0.2,374716,0.0014845086261630058,0.2
1,372000,False,93,0f52f_00000,2025-06-01_18-00-27,1748790027,5.131733655929565,454.6206362247467,20204,Cerebro,127.0.0.1,454.6206362247467,93,4.798316970177683,1.5225945686369477e-05,4.79805153979452,1.0553146243903602,3.7332564864298696,0.006734472418471908,0.03346026499988511,372000,114,34.25,16,1418.05,80,6520,1464.0,200.0,4000,4,0,0,30.216666666666665,67.39999999999999,0.0,0.0,709.025,709.025,4000,4000,709.025,709.025,372000,372000,372000,372000,4000,4000,34.25,34.25,0.0,4118,372000,145926.0,0.1953508622967158,4000,378834,0.0,4118,0.0,0.5200183987617493,0.28268080949783325,-0.032593488693237305,1.2024768590927124,145926.0,2.0194839474584456e-29,93.0,4054.9447088651686,10.0,189215.984375,-0.2394862323999405,0.001,0.2,378834,0.0018409609328955412,0.2
1,376000,False,94,0f52f_00000,2025-06-01_18-00-32,1748790032,5.078872203826904,459.6995084285736,20204,Cerebro,127.0.0.1,459.6995084285736,94,4.8010176714759805,1.5192685971477275e-05,4.8007518023963796,1.0543426461464607,3.7368940935658053,0.006750285694193878,0.030151011000270955,376000,115,35.27,17,1390.43,80,6635,1463.0,-210.0,4000,4,0,0,28.685714285714287,67.39999999999999,0.0,0.0,695.215,695.215,4000,4000,695.215,695.215,376000,376000,376000,376000,4000,4000,35.27,35.27,0.0,4119,376000,145926.0,0.1955356692978233,4000,382953,0.0,4119,0.0,0.7153482437133789,0.4444979429244995,-0.003525972366333008,1.3073554039001465,145926.0,1.0097419737292228e-29,94.0,4055.0880135046627,10.0,165744.34375,-0.023180661723017693,0.001,0.2,382953,0.001177447265945375,0.2
1,380000,False,95,0f52f_00000,2025-06-01_18-00-37,1748790037,5.007535219192505,464.7070436477661,20204,Cerebro,127.0.0.1,464.7070436477661,95,4.799950138761158,1.5166758907035449e-05,4.799684104372386,1.0546747436851445,3.73549377063019,0.006743759837063767,0.029014691003831104,380000,115,34.14,17,1418.06,80,6750,1642.0,-120.0,4000,4,0,0,24.816666666666666,67.39999999999999,0.0,0.0,709.03,709.03,4000,4000,709.03,709.03,380000,380000,380000,380000,4000,4000,34.14,34.14,0.0,4119,380000,145926.0,0.1957167410726783,4000,387072,0.0,4119,0.0,0.5020956993103027,0.27825140953063965,-0.02985203266143799,1.2478440999984741,145926.0,5.048709868646114e-30,95.0,4055.2348575804804,10.0,192462.734375,-0.24833552539348602,0.001,0.2,387072,0.0015721770469099283,0.2
1,384000,False,96,0f52f_00000,2025-06-01_18-00-42,1748790042,5.0765159130096436,469.78355956077576,20204,Cerebro,127.0.0.1,469.78355956077576,96,4.802627165373587,1.5139091098009053e-05,4.802360914328914,1.0530674542485339,3.7397703029240263,0.006740399238244745,0.02903679700102657,384000,111,36.29,19,1389.31,80,6861,1601.0,-90.0,4000,4,0,0,28.47142857142857,67.39999999999999,0.0,0.0,694.655,694.655,4000,4000,694.655,694.655,384000,384000,384000,384000,4000,4000,36.29,36.29,0.0,4115,384000,145926.0,0.19589416930510803,4000,391187,0.0,4115,0.0,0.7807106971740723,0.5095903277397156,0.005863964557647705,1.258872628211975,145926.0,2.524354934323057e-30,96.0,4055.384755973431,9.491108894348145,161856.328125,0.08337438106536865,0.001,0.2,391187,0.0024628788232803345,0.2
1,388000,False,97,0f52f_00000,2025-06-01_18-00-47,1748790047,4.80559229850769,474.58915185928345,20204,Cerebro,127.0.0.1,474.58915185928345,97,4.802546520719568,1.5102699898542482e-05,4.8022801351855815,1.0524696987057418,3.7402876748946956,0.006729679245581396,0.03004238100256771,388000,117,34.9,18,1361.6,80,6978,1634.0,-250.0,4000,4,0,0,26.060000000000002,67.4,0.0,0.0,680.8,680.8,4000,4000,680.8,680.8,388000,388000,388000,388000,4000,4000,34.9,34.9,0.0,4121,388000,145926.0,0.19606825928878194,4000,395308,0.0,4121,0.0,0.7425636649131775,0.37601032853126526,-0.02528524398803711,1.3024040460586548,145926.0,1.2621774671615285e-30,97.0,4055.538232912764,9.898009300231934,162534.078125,0.013243500143289566,0.001,0.2,395308,0.0014696866273880005,0.2
1,392000,False,98,0f52f_00000,2025-06-01_18-00-53,1748790053,5.60814642906189,480.19729828834534,20204,Cerebro,127.0.0.1,480.19729828834534,98,4.81051467751247,1.5080672717673484e-05,4.810248034833699,1.0551942637190022,3.7455270641457874,0.006722500453381479,0.034863318996503946,392000,113,35.68,16,1393.62,80,7091,1610.0,-210.0,4000,4,0,0,29.6625,67.375,0.0,0.0,696.81,696.81,4000,4000,696.81,696.81,392000,392000,392000,392000,4000,4000,35.68,35.68,0.0,4117,392000,145926.0,0.19623889119585258,4000,399425,0.0,4117,0.0,0.7121859192848206,0.3581032156944275,-0.030371427536010742,1.2727769613265991,145926.0,6.3108873358076425e-31,98.0,4055.694801837714,10.0,165790.78125,-0.03325875103473663,0.001,0.2,399425,0.0013430592371150851,0.2
1,396000,False,99,0f52f_00000,2025-06-01_18-00-58,1748790058,4.9916839599609375,485.1889822483063,20204,Cerebro,127.0.0.1,485.1889822483063,99,4.812215061737365,1.5047865724853748e-05,4.811947791485329,1.054188120082001,3.748219199503926,0.006723890449193409,0.032203380999853835,396000,108,36.65,18,1403.15,80,7199,1462.0,180.0,4000,4,0,0,25.1,67.42,0.0,0.0,701.575,701.575,4000,4000,701.575,701.575,396000,396000,396000,396000,4000,4000,36.65,36.65,0.0,4112,396000,145926.0,0.19642055133885203,4000,403537,0.0,4112,0.0,0.8174300193786621,0.34605729579925537,-0.0187680721282959,1.3161473274230957,145926.0,3.1554436679038213e-31,99.0,4055.853885560873,10.0,153652.421875,0.08065949380397797,0.001,0.2,403537,0.0011525115696713328,0.2
1,400000,False,100,0f52f_00000,2025-06-01_18-01-03,1748790063,5.261736631393433,490.4507188796997,20204,Cerebro,127.0.0.1,490.4507188796997,100,4.816627141119865,1.5016386809576704e-05,4.816359651571029,1.0548703418807304,3.751940673508815,0.006720394544620234,0.039424067003419626,400000,105,38.33,17,1372.17,80,7304,1624.0,-210.0,4000,4,0,0,31.271428571428572,67.41428571428571,0.0,0.0,686.085,686.085,4000,4000,686.085,686.085,400000,400000,400000,400000,4000,4000,38.33,38.33,0.0,4109,400000,145926.0,0.1965984938798706,4000,407646,0.0,4109,0.0,0.7033651471138,0.5131481289863586,-0.015445351600646973,1.311537504196167,145926.0,1.5777218339519106e-31,100.0,4056.0151181293854,9.70811653137207,163335.296875,-0.005138968583196402,0.001,0.2,407646,0.0017734101274982095,0.2
1,404000,False,101,0f52f_00000,2025-06-01_18-01-08,1748790068,4.837595701217651,495.28831458091736,20204,Cerebro,127.0.0.1,495.28831458091736,101,4.81673251470887,1.4995222759597363e-05,4.816464685055267,1.0545289244622913,3.752380303773691,0.006718871598715687,0.03009816300298553,404000,115,34.9,18,1410.2,80,7419,1462.0,150.0,4000,4,0,0,22.900000000000002,67.39999999999999,0.0,0.0,705.1,705.1,4000,4000,705.1,705.1,404000,404000,404000,404000,4000,4000,34.9,34.9,0.0,4119,404000,145926.0,0.1967717754949306,4000,411765,0.0,4119,0.0,0.61505526304245,0.25472432374954224,-0.024871110916137695,1.2676681280136108,145926.0,7.888609169759553e-32,101.0,4056.1794406579716,9.843420028686523,180700.234375,-0.11575303226709366,0.001,0.2,411765,0.0011967906029894948,0.2
1,408000,False,102,0f52f_00000,2025-06-01_18-01-13,1748790073,5.038912057876587,500.32722663879395,20204,Cerebro,127.0.0.1,500.32722663879395,102,4.818847546561596,1.4970270319659844e-05,4.8185792692051725,1.0556631572175723,3.7533511217355082,0.0067137018823255875,0.03525467599392869,408000,107,38.59,16,1322.11,80,7526,1626.0,-210.0,4000,4,0,0,24.900000000000002,67.44285714285715,0.0,0.0,661.055,661.055,4000,4000,661.055,661.055,408000,408000,408000,408000,4000,4000,38.59,38.59,0.0,4111,408000,145926.0,0.19694173198830164,4000,415876,0.0,4111,0.0,0.5342214703559875,0.2698383927345276,-0.023763418197631836,1.297106146812439,145926.0,3.9443045848797766e-32,102.0,4056.345975224173,10.0,171372.5625,-0.20635731518268585,0.001,0.2,415876,0.0012466557091102004,0.2
1,412000,False,103,0f52f_00000,2025-06-01_18-01-18,1748790078,4.601547956466675,504.9287745952606,20204,Cerebro,127.0.0.1,504.9287745952606,103,4.816566661095822,1.4947567419350685e-05,4.816298248513043,1.0535930116452892,3.7531254625183843,0.006721260863585682,0.02776077600021381,412000,109,36.37,18,1394.33,80,7635,1617.0,-130.0,4000,4,0,0,25.46,67.46,0.0,0.0,697.165,697.165,4000,4000,697.165,697.165,412000,412000,412000,412000,4000,4000,36.37,36.37,0.0,4113,412000,145926.0,0.19710641384425248,4000,419989,0.0,4113,0.0,0.8552026152610779,0.5782243609428406,-0.009735822677612305,1.2743757963180542,145926.0,1.9721522924398883e-32,103.0,4056.5148611549844,9.327022552490234,155588.484375,0.17737551033496857,0.001,0.2,419989,0.0017785276286303997,0.2
1,416000,False,104,0f52f_00000,2025-06-01_18-01-23,1748790083,4.895245790481567,509.8240203857422,20204,Cerebro,127.0.0.1,509.8240203857422,104,4.817249060484783,1.4916091479514177e-05,4.816980439027922,1.0538115205284109,3.75359065789341,0.006711731255290883,0.029786111000576057,416000,111,36.01,15,1429.79,80,7746,1618.0,280.0,4000,4,0,0,22.78333333333333,67.39999999999999,0.0,0.0,714.895,714.895,4000,4000,714.895,714.895,416000,416000,416000,416000,4000,4000,36.01,36.01,0.0,4115,416000,145926.0,0.19726698625988504,4000,424104,0.0,4115,0.0,0.7681889533996582,0.611547589302063,-0.003820657730102539,1.2692776918411255,145926.0,9.860761462199441e-33,104.0,4056.6862347696574,9.841550827026367,165484.015625,0.0378895029425621,0.001,0.2,424104,0.0013786907074972987,0.2
1,420000,False,105,0f52f_00000,2025-06-01_18-01-27,1748790087,4.651601552963257,514.4756219387054,20204,Cerebro,127.0.0.1,514.4756219387054,105,4.8154679118799235,1.488393087353815e-05,4.815198925637682,1.052119912322816,3.753479627314626,0.0067189179427468255,0.02768675699888263,420000,111,35.58,18,1421.12,80,7857,1614.0,-230.0,4000,4,0,0,20.566666666666666,67.39999999999999,0.0,0.0,710.56,710.56,4000,4000,710.56,710.56,420000,420000,420000,420000,4000,4000,35.58,35.58,0.0,4115,420000,145926.0,0.19742542925582132,4000,428219,0.0,4115,0.0,0.5556365251541138,0.34324654936790466,-0.021636486053466797,1.235443353652954,145926.0,4.930380731099721e-33,105.0,4056.8600294259213,9.870990753173828,180729.265625,-0.1843739151954651,0.001,0.2,428219,0.0015695779584348202,0.2
1,424000,False,106,0f52f_00000,2025-06-01_18-01-32,1748790092,5.079256057739258,519.5548779964447,20204,Cerebro,127.0.0.1,519.5548779964447,106,4.818008262761184,1.4881091512365582e-05,4.817738784381001,1.0524911991996722,3.7556343920414568,0.0067236397631511005,0.0281472149991896,424000,124,31.98,15,1441.32,79,7981,1637.0,1325.0,4000,4,0,0,24.966666666666665,67.39999999999999,0.0,0.0,720.66,720.66,4000,4000,720.66,720.66,424000,424000,424000,424000,4000,4000,31.98,31.98,0.0,4128,424000,145926.0,0.19759833170321484,4000,432347,0.0,4128,0.0,0.552238404750824,0.2706243097782135,-0.018083691596984863,1.2341195344924927,145926.0,2.4651903655498604e-33,106.0,4057.037479565583,10.0,201900.21875,-0.2009376585483551,0.001,0.2,432347,0.0016911276616156101,0.2
1,428000,False,107,0f52f_00000,2025-06-01_18-01-37,1748790097,4.4837868213653564,524.0386648178101,20204,Cerebro,127.0.0.1,524.0386648178101,107,4.814573383134066,1.4847280890832055e-05,4.814303947537281,1.0507446732072878,3.753941084120979,0.006719290365323185,0.02654645099886693,428000,119,34.23,20,1409.37,80,8100,1460.0,-250.0,4000,4,0,0,18.416666666666668,67.41666666666667,0.0,0.0,704.685,704.685,4000,4000,704.685,704.685,428000,428000,428000,428000,4000,4000,34.23,34.23,0.0,4123,428000,145926.0,0.1977676082787341,4000,436470,0.0,4123,0.0,0.6736878752708435,0.3015725910663605,-0.023563623428344727,1.2193291187286377,145926.0,1.2325951827749302e-33,107.0,4057.217994699509,10.0,177123.65625,-0.08244626224040985,0.001,0.2,436470,0.0013972230954095721,0.2
1,432000,False,108,0f52f_00000,2025-06-01_18-01-42,1748790102,5.048304319381714,529.0869691371918,20204,Cerebro,127.0.0.1,529.0869691371918,108,4.816799739303035,1.4849808067559016e-05,4.81652980506177,1.0501554694754986,3.756754865279371,0.0067130274611239,0.031893488998175595,432000,117,35.27,17,1370.93,80,8217,1463.0,-100.0,4000,4,0,0,27.91666666666667,67.19999999999999,0.0,0.0,685.465,685.465,4000,4000,685.465,685.465,432000,432000,432000,432000,4000,4000,35.27,35.27,0.0,4119,432000,145926.0,0.19795011744957378,4000,440589,0.0,4119,0.0,0.6179159283638,0.17887330055236816,-0.01817953586578369,1.2506461143493652,145926.0,6.162975913874651e-34,108.0,4057.4010957827995,10.0,174308.171875,-0.13195489346981049,0.001,0.2,440589,0.0011568370973691344,0.2
1,436000,False,109,0f52f_00000,2025-06-01_18-01-47,1748790107,4.55795693397522,533.644926071167,20204,Cerebro,127.0.0.1,533.644926071167,109,4.814052031910043,1.4819309721240425e-05,4.813781847011429,1.0488289737804246,3.755319204626523,0.00671196118664236,0.028870732997893354,436000,115,34.61,17,1364.69,80,8332,1463.0,-290.0,4000,4,0,0,18.383333333333333,67.05,0.0,0.0,682.345,682.345,4000,4000,682.345,682.345,436000,436000,436000,436000,4000,4000,34.61,34.61,0.0,4119,436000,145926.0,0.19812808319616684,4000,444708,0.0,4119,0.0,0.798444390296936,0.4549919664859772,0.0026437044143676758,1.3314943313598633,145926.0,3.0814879569373254e-34,109.0,4057.586713044954,9.801589012145996,151564.296875,0.08458437770605087,0.001,0.2,444708,0.0017798690823838115,0.2
1,440000,False,110,0f52f_00000,2025-06-01_18-01-51,1748790111,4.735415935516357,538.3803420066833,20204,Cerebro,127.0.0.1,538.3803420066833,110,4.813159121590555,1.4796116411686474e-05,4.812888822541021,1.0478676930423416,3.755382250580595,0.006709568574620361,0.030897942999727094,440000,110,36.67,18,1413.93,80,8442,1629.0,-100.0,4000,4,0,0,25.76666666666667,67.11666666666667,0.0,0.0,706.965,706.965,4000,4000,706.965,706.965,440000,440000,440000,440000,4000,4000,36.67,36.67,0.0,4114,440000,145926.0,0.198301044936084,4000,448822,0.0,4114,0.0,0.8143826127052307,0.44932088255882263,-0.03632485866546631,1.2915452718734741,145926.0,1.5407439784686627e-34,110.0,4057.7742778522875,9.832972526550293,159466.765625,0.08939439803361893,0.001,0.2,448822,0.001521777012385428,0.2
1,444000,False,111,0f52f_00000,2025-06-01_18-01-56,1748790116,4.745236158370972,543.1255781650543,20204,Cerebro,127.0.0.1,543.1255781650543,111,4.812359391374343,1.4895155382119644e-05,4.812087652315772,1.0496107191121684,3.752839067074891,0.006701629888797446,0.031259070999803955,444000,115,35.21,15,1419.69,80,8557,1628.0,210.0,4000,4,0,0,20.95,67.11666666666667,0.0,0.0,709.845,709.845,4000,4000,709.845,709.845,444000,444000,444000,444000,4000,4000,35.21,35.21,0.0,4119,444000,145926.0,0.19847082992288817,4000,452941,0.0,4119,0.0,0.7479944825172424,0.5342423319816589,-0.02814042568206787,1.260423183441162,145926.0,7.703719892343314e-35,111.0,4057.96423269217,10.0,171756.890625,7.918146002339199e-05,0.001,0.2,452941,0.0015213357983157039,0.2
1,448000,False,112,0f52f_00000,2025-06-01_18-02-01,1748790121,4.699124574661255,547.8247027397156,20204,Cerebro,127.0.0.1,547.8247027397156,112,4.811135129460776,1.4902203852006194e-05,4.8108631897926895,1.0484809479214316,3.752747562404356,0.006693778589893676,0.03020516699878499,448000,112,35.81,19,1406.39,80,8669,1595.0,-120.0,4000,4,0,0,25.799999999999997,67.13333333333334,0.0,0.0,703.195,703.195,4000,4000,703.195,703.195,448000,448000,448000,448000,4000,4000,35.81,35.81,0.0,4116,448000,145926.0,0.198635742675465,4000,457057,0.0,4116,0.0,0.45257943868637085,0.4485063850879669,-0.04743170738220215,1.2252870798110962,145926.0,3.851859946171657e-35,112.0,4058.1562110074697,10.0,198658.640625,-0.30236315727233887,0.001,0.2,457057,0.0016587505815550685,0.2
1,452000,False,113,0f52f_00000,2025-06-01_18-02-05,1748790125,4.664464712142944,552.4891674518585,20204,Cerebro,127.0.0.1,552.4891674518585,113,4.8095761021660985,1.4878181601144586e-05,4.80930389889468,1.0474405864419212,3.752211160780565,0.0066998818036997105,0.02940568000252824,452000,113,35.93,16,1374.87,80,8782,1464.0,-120.0,4000,4,0,0,20.259999999999998,67.16,0.0,0.0,687.435,687.435,4000,4000,687.435,687.435,452000,452000,452000,452000,4000,4000,35.93,35.93,0.0,4117,452000,145926.0,0.19881405165999927,4000,461174,0.0,4117,0.0,0.7094916105270386,0.3959190249443054,-0.019347071647644043,1.2917448282241821,145926.0,1.9259299730858284e-35,113.0,4058.350253333194,9.415935516357422,161145.40625,0.026246998459100723,0.001,0.2,461174,0.002176641719415784,0.2
1,456000,False,114,0f52f_00000,2025-06-01_18-02-10,1748790130,4.80771279335022,557.2968802452087,20204,Cerebro,127.0.0.1,557.2968802452087,114,4.809473558144477,1.4954399752164321e-05,4.80920038890563,1.046218489577505,3.7533305851728276,0.006693092985454991,0.028944885001983493,456000,115,35.33,18,1400.77,80,8897,1462.0,0.0,4000,4,0,0,24.542857142857148,67.12857142857142,0.0,0.0,700.385,700.385,4000,4000,700.385,700.385,456000,456000,456000,456000,4000,4000,35.33,35.33,0.0,4119,456000,145926.0,0.19898869890057952,4000,465293,0.0,4119,0.0,0.6642929911613464,0.5068876147270203,-0.029637813568115234,1.2662992477416992,145926.0,9.629649865429142e-36,114.0,4058.5464991913027,9.608924865722656,170159.671875,-0.043339572846889496,0.001,0.2,465293,0.0016994844190776348,0.2
1,460000,False,115,0f52f_00000,2025-06-01_18-02-15,1748790135,5.041409015655518,562.3382892608643,20204,Cerebro,127.0.0.1,562.3382892608643,115,4.811702332563049,1.4924856086305273e-05,4.811429182016886,1.046941286681998,3.7548368983209133,0.006686548055568717,0.02980783400009386,460000,116,34.28,17,1438.52,68,9013,1463.0,1292.0,4000,4,0,0,28.3,67.1,0.0,0.0,719.26,719.26,4000,4000,719.26,719.26,460000,460000,460000,460000,4000,4000,34.28,34.28,0.0,4120,460000,145926.0,0.19915974664118605,4000,469413,0.0,4120,0.0,0.7130285501480103,0.3670235872268677,-0.03836226463317871,1.2909809350967407,145926.0,4.814824932714571e-36,115.0,4058.7449851069164,10.0,181224.03125,-0.028775207698345184,0.001,0.2,469413,0.001466725836507976,0.2
1,464000,False,116,0f52f_00000,2025-06-01_18-02-20,1748790140,4.900404214859009,567.2386934757233,20204,Cerebro,127.0.0.1,567.2386934757233,116,4.8125003342372965,1.4898607879948296e-05,4.812227194196832,1.047058838815435,3.755519698337623,0.006679915574980441,0.0316300700022839,464000,112,35.51,19,1413.99,80,9125,1614.0,-120.0,4000,4,0,0,25.085714285714282,67.24285714285715,0.0,0.0,706.995,706.995,4000,4000,706.995,706.995,464000,464000,464000,464000,4000,4000,35.51,35.51,0.0,4116,464000,145926.0,0.19932668879709214,4000,473529,0.0,4116,0.0,0.6592828035354614,0.4261458218097687,-0.03579425811767578,1.2725211381912231,145926.0,2.4074124663572855e-36,116.0,4058.9452466542984,10.0,182412.84375,-0.08621291816234589,0.001,0.2,473529,0.0018590682884678245,0.2
1,468000,False,117,0f52f_00000,2025-06-01_18-02-25,1748790145,4.5625457763671875,571.8012392520905,20204,Cerebro,127.0.0.1,571.8012392520905,117,4.80990299989478,1.4875622178498369e-05,4.809629711254909,1.0452871424275283,3.754692089354605,0.006673252419041518,0.03071089600038249,468000,103,39.16,18,1342.74,80,9228,1462.0,-160.0,4000,4,0,0,22.099999999999998,67.16000000000001,0.0,0.0,671.37,671.37,4000,4000,671.37,671.37,468000,468000,468000,468000,4000,4000,39.16,39.16,0.0,4107,468000,145926.0,0.1995057765952129,4000,477636,0.0,4107,0.0,0.772193193435669,0.4418509006500244,0.013828933238983154,1.3221254348754883,145926.0,1.2037062331786428e-36,117.0,4059.146328472222,9.264397621154785,148076.734375,0.11017841845750809,0.001,0.2,477636,0.00227994448505342,0.2
1,472000,False,118,0f52f_00000,2025-06-01_18-02-30,1748790150,4.838463068008423,576.6397023200989,20204,Cerebro,127.0.0.1,576.6397023200989,118,4.810086988895915,1.4950865916130074e-05,4.809812971142857,1.044103043003467,3.7560601384611005,0.006666233894941128,0.029403734997613354,472000,114,35.37,17,1426.43,80,9342,1463.0,210.0,4000,4,0,0,27.233333333333334,67.14999999999999,0.0,0.0,713.215,713.215,4000,4000,713.215,713.215,472000,472000,472000,472000,4000,4000,35.37,35.37,0.0,4118,472000,145926.0,0.1996810223984897,4000,481754,0.0,4118,0.0,0.8856422305107117,0.5382591485977173,-0.022449851036071777,1.2064220905303955,145926.0,6.018531165893214e-37,118.0,4059.3492941291224,9.836181640625,165051.578125,0.14330850541591644,0.001,0.2,481754,0.0009089595405384898,0.2
1,476000,False,119,0f52f_00000,2025-06-01_18-02-34,1748790154,4.652803659439087,581.292505979538,20204,Cerebro,127.0.0.1,581.292505979538,119,4.808420556006799,1.4924357029398238e-05,4.808146339431011,1.042370658573446,3.7559779050765005,0.006806812556017249,0.02769901999854483,476000,113,36.16,16,1399.64,80,9455,1609.0,-140.0,4000,4,0,0,21.085714285714285,67.2,0.0,0.0,699.82,699.82,4000,4000,699.82,699.82,476000,476000,476000,476000,4000,4000,36.16,36.16,0.0,4117,476000,145926.0,0.19985146376803892,4000,485871,0.0,4117,0.0,0.6357210278511047,0.39017292857170105,-0.00820624828338623,1.2929779291152954,145926.0,3.009265582946607e-37,119.0,4059.5539858400375,9.863523483276367,176940.21875,-0.09203561395406723,0.001,0.2,485871,0.0017357462784275413,0.2
1,480000,False,120,0f52f_00000,2025-06-01_18-02-39,1748790159,5.04140830039978,586.3339142799377,20204,Cerebro,127.0.0.1,586.3339142799377,120,4.810641438446754,1.4887113729850903e-05,4.810367022037023,1.04307846998775,3.7574884000261406,0.006799859430737628,0.03375747299694922,480000,101,39.57,17,1368.23,80,9556,1463.0,-150.0,4000,4,0,0,26.18,67.1,0.0,0.0,684.115,684.115,4000,4000,684.115,684.115,480000,480000,480000,480000,4000,4000,39.57,39.57,0.0,4105,480000,145926.0,0.20001870117796006,4000,489976,0.0,4105,0.0,0.5860351324081421,0.3692173659801483,-0.01508474349975586,1.2573089599609375,145926.0,1.5046327914733034e-37,120.0,4059.759148787321,9.7341947555542,170396.59375,-0.13592252135276794,0.001,0.2,489976,0.0011721828486770391,0.2
1,484000,False,121,0f52f_00000,2025-06-01_18-02-44,1748790164,4.710125207901001,591.0440394878387,20204,Cerebro,127.0.0.1,591.0440394878387,121,4.809539635062588,1.487624247919926e-05,4.8092649168164625,1.0429289292879433,3.7565292580255822,0.006801036836391113,0.03191092599765397,484000,107,37.03,18,1422.07,80,9663,1638.0,100.0,4000,4,0,0,24.27142857142857,67.15714285714286,0.0,0.0,711.035,711.035,4000,4000,711.035,711.035,484000,484000,484000,484000,4000,4000,37.03,37.03,0.0,4111,484000,145926.0,0.20018049616330408,4000,494087,0.0,4111,0.0,0.6493048071861267,0.5369623303413391,0.02330547571182251,1.3021364212036133,145926.0,7.523163957366517e-38,121.0,4059.965353077075,10.0,176113.390625,-0.09026788920164108,0.001,0.2,494087,0.0012028305791318417,0.2
